date,timestamp,TotalCashValue,NetDividend,NetLiquidation,UnrealizedPnL,RealizedPnL,GrossPositionValue,AvailableFunds,ExcessLiquidity,BuyingPower,Leverage,EquityWithLoanValue,QQQ position,QQQ marketPrice,QQQ averageCost,QQQ marketValue,QQQ realizedPNL,QQQ unrealizedPNL,QQQ initMarginReq,QQQ maintMarginReq,QQQ costBasis,SPY position,SPY marketPrice,SPY averageCost,SPY marketValue,SPY realizedPNL,SPY unrealizedPNL,SPY initMarginReq,SPY maintMarginReq,SPY costBasis
2022-01-26 23:15:57.475497,1643210157.475497,3864078.11,0.00,7539742.15,-143209.00,-5305.31,3675664.04,7091533.25,7132279.51,47276888.33,0.49,7539742.15,1340.0,351.3659973,365.0896987,470830.44,-606.01,-18389.76,,,,3.0,440.35598755,442.3299851,1321.07,-75.47,-5.92,,,
2022-01-26 23:16:14.732869,1643210174.732869,3870247.37,0.00,7537364.55,-145494.68,-5446.67,3667117.18,7089844.74,7130528.36,47265631.61,0.49,7537364.55,1339.0,351.1354065,365.0896987,470170.31,-620.97,-18684.8,,,,2.0,440.1460266,442.3299851,880.29,-78.67,-4.37,,,
2022-01-26 23:18:32.539459,1643210312.539459,3870247.37,0.00,7538168.17,-144691.06,-5446.67,3667920.80,7090648.36,7131331.98,47270989.08,0.49,7538168.17,1339.0,351.2124634,365.0896987,470273.49,-620.97,-18581.62,,,,2.0,440.17001345,442.3299851,880.34,-78.67,-4.32,,,
2022-01-26 23:18:39.952743,1643210319.952743,3864039.46,0.00,7541422.60,-141387.22,-5446.63,3677383.14,7093213.70,7133959.96,47288091.34,0.49,7541422.60,1340.0,351.5299988,365.08031835,471050.2,-620.97,-18157.43,,,,3.0,440.70999145,442.1233234,1322.13,-78.67,-4.24,,,
2022-01-26 23:18:57.118238,1643210337.118238,3870195.28,0.00,7544125.38,-138556.25,-5574.83,3673930.10,7096608.45,7137291.80,47310722.97,0.49,7544125.38,1339.0,351.79000855,365.08031835,471046.82,-635.29,-17795.72,,,,2.0,440.9760437,442.1233234,881.95,-80.82,-2.29,,,
2022-01-26 23:21:14.621092,1643210474.621092,3870195.28,0.00,7546838.74,-135842.89,-5574.83,3676643.46,7099321.80,7140005.16,47328812.03,0.49,7546838.74,1339.0,352.0499878,365.08031835,471394.93,-635.29,-17447.61,,,,2.0,441.19000245,442.1233234,882.38,-80.82,-1.87,,,
2022-01-26 23:21:22.056927,1643210482.056927,3864029.40,0.00,7544704.07,-138026.96,-5574.87,3680674.67,7096492.29,7137238.82,47309948.61,0.49,7544704.07,1340.0,351.84173585,365.07118375,471467.93,-635.29,-17727.46,,,,3.0,441.39001465,442.20888225,1324.17,-80.82,-2.46,,,
2022-01-26 23:21:39.223860,1643210499.22386,3870187.44,0.00,7543770.94,-138833.48,-5701.49,3673583.50,7096251.13,7136934.75,47308340.85,0.49,7543770.94,1339.0,351.75405885,365.07118375,470998.68,-649.59,-17831.63,,,,2.0,441.2659912,442.20888225,882.53,-82.78,-1.89,,,
2022-01-26 23:23:56.760548,1643210636.760548,3870187.44,0.00,7546442.63,-136161.78,-5701.49,3676255.20,7098922.82,7139606.44,47326152.16,0.49,7546442.63,1339.0,352.01000975,365.07118375,471341.4,-649.59,-17488.91,,,,2.0,441.5,442.20888225,883.0,-82.78,-1.42,,,
2022-01-26 23:24:04.138639,1643210644.138639,3863980.23,0.00,7539488.20,-143066.81,-5701.45,3675507.97,7091279.30,7132025.56,47275195.32,0.49,7539488.20,1340.0,351.3500061,365.06175005,470809.01,-649.59,-18373.74,,,,3.0,440.8160095,442.0425882,1322.45,-82.78,-3.68,,,
2022-01-26 23:24:21.596919,1643210661.596919,3870127.09,0.00,7537440.14,-144978.48,-5837.83,3667313.05,7089923.21,7130606.57,47266154.73,0.49,7537440.14,1339.0,351.15597535,365.06175005,470197.85,-664.54,-18619.83,,,,2.0,440.4700012,442.0425882,880.94,-85.35,-3.15,,,
2022-01-26 23:26:39.333202,1643210799.333202,3870127.09,0.00,7535431.31,-146987.31,-5837.83,3665304.22,7087914.38,7128597.74,47252762.56,0.49,7535431.31,1339.0,350.96359255,365.06175005,469940.25,-664.54,-18877.43,,,,2.0,440.25,442.0425882,880.5,-85.35,-3.59,,,
2022-01-26 23:26:46.709969,1643210806.709969,3863956.76,0.00,7534638.87,-147779.76,-5837.83,3670682.11,7086429.97,7127176.23,47242866.45,0.49,7534638.87,1340.0,350.89001465,365.0519353,470192.62,-664.54,-18976.97,,,,3.0,439.6459961,441.59172545,1318.94,-85.35,-5.84,,,
2022-01-26 23:27:04.040549,1643210824.040549,3870098.64,0.00,7536401.88,-145878.97,-5975.61,3666303.23,7088884.95,7129568.30,47259232.97,0.49,7536401.88,1339.0,351.05999755,365.0519353,470069.34,-679.53,-18735.2,,,,2.0,439.8699951,441.59172545,879.74,-88.06,-3.44,,,
2022-01-26 23:29:21.576498,1643210961.576498,3870098.64,0.00,7535599.34,-146681.51,-5975.61,3665500.70,7088082.41,7128765.76,47253882.72,0.49,7535599.34,1339.0,350.9833069,365.0519353,469966.65,-679.53,-18837.89,,,,2.0,439.67001345,441.59172545,879.34,-88.06,-3.84,,,
2022-01-26 23:29:29.054342,1643210969.054342,3864310.25,0.00,7530331.56,-152689.46,-5976.19,3666021.31,7082079.48,7122829.67,47213863.17,0.49,7530331.56,1340.0,350.41104125,365.04179205,469550.8,-679.53,-19605.21,,,,3.0,438.8999939,441.02781695,1316.7,-88.06,-6.38,,,
2022-01-26 23:29:46.550432,1643210986.550432,3870442.53,0.00,7531832.20,-151045.30,-6119.71,3661389.68,7084272.15,7124959.43,47228481.02,0.49,7531832.20,1339.0,350.55599975,365.04179205,469394.48,-695.0,-19396.48,,,,2.0,439.05999755,441.02781695,878.12,-91.02,-3.94,,,
2022-01-26 23:32:04.149540,1643211124.14954,3870467.42,0.00,7532360.20,-150566.71,-6119.74,3661892.78,7084797.27,7125484.81,47231981.79,0.49,7532360.20,1339.0,350.6017761,365.04179205,469455.78,-695.0,-19335.18,,,,2.0,439.20999145,441.02781695,878.42,-91.02,-3.64,,,
2022-01-26 23:32:11.493806,1643211131.493806,3864148.44,0.00,7537143.92,-145487.02,-6119.51,3672995.48,7088906.22,7129655.10,47259374.81,0.49,7537143.92,1340.0,351.08999635,365.03214895,470460.6,-695.0,-18682.48,,,,3.0,439.269989,440.80854465,1317.81,-91.02,-4.62,,,
2022-01-26 23:32:28.882408,1643211148.882408,3870282.54,0.00,7535581.53,-146909.70,-6259.22,3665298.98,7088035.84,7128721.81,47253572.28,0.49,7535581.53,1339.0,350.94229125,365.03214895,469911.73,-710.17,-18866.32,,,,2.0,439.0499878,440.80854465,878.1,-93.8,-3.52,,,
2022-01-26 23:34:46.379256,1643211286.379256,3870282.54,0.00,7533597.50,-148893.73,-6259.22,3663314.95,7086051.81,7126737.78,47240345.42,0.49,7533597.50,1339.0,350.7522278,365.03214895,469657.23,-710.17,-19120.81,,,,2.0,438.87802125,440.80854465,877.76,-93.8,-3.86,,,
2022-01-26 23:34:53.676834,1643211293.676834,3864114.70,0.00,7537709.42,-144781.81,-6259.22,3673594.72,7089471.72,7130220.60,47263144.79,0.49,7537709.42,1340.0,351.1477051,365.02252045,470537.92,-710.17,-18592.25,,,,3.0,439.1499939,440.5723631,1317.45,-93.8,-4.27,,,
2022-01-26 23:35:10.965196,1643211310.965196,3870250.98,0.00,7536869.85,-145485.76,-6394.83,3666618.88,7089324.17,7130010.14,47262161.13,0.49,7536869.85,1339.0,351.0689392,365.02252045,470081.31,-725.15,-18683.85,,,,2.0,439.02597045,440.5723631,878.05,-96.23,-3.09,,,
2022-01-26 23:37:28.473797,1643211448.473797,3870250.98,0.00,7534387.26,-147968.36,-6394.83,3664136.28,7086841.57,7127527.54,47245610.48,0.49,7534387.26,1339.0,350.8311157,365.02252045,469762.86,-725.15,-19002.29,,,,2.0,438.80999755,440.5723631,877.62,-96.23,-3.52,,,
2022-01-26 23:37:35.835829,1643211455.835829,3864086.40,0.00,7535506.54,-146849.07,-6394.83,3671420.14,7087268.84,7128017.73,47248458.96,0.49,7535506.54,1340.0,350.9399109,365.01276485,470259.48,-725.15,-18857.62,,,,3.0,438.85998535,440.33490875,1316.58,-96.23,-4.42,,,
2022-01-26 23:37:53.166758,1643211473.166758,3870219.26,0.00,7535171.59,-147046.90,-6531.95,3664952.33,7087625.91,7128311.88,47250839.38,0.49,7535171.59,1339.0,350.90927125,365.01276485,469867.51,-740.29,-18884.58,,,,2.0,438.89401245,440.33490875,877.79,-98.71,-2.88,,,
2022-01-26 23:40:10.788603,1643211610.788603,3870219.26,0.00,7534136.76,-148081.74,-6531.95,3663917.50,7086591.07,7127277.04,47243940.48,0.49,7534136.76,1339.0,350.80999755,365.01276485,469734.59,-740.29,-19017.51,,,,2.0,438.89401245,440.33490875,877.79,-98.71,-2.88,,,
2022-01-26 23:40:18.241769,1643211618.241769,3864056.78,0.00,7532666.68,-149551.82,-6531.95,3668609.90,7084428.98,7125177.87,47229526.56,0.49,7532666.68,1340.0,350.67071535,365.0028598,469898.76,-740.29,-19205.07,,,,3.0,438.7799988,440.1566058,1316.34,-98.71,-4.13,,,
2022-01-26 23:40:35.518112,1643211635.518112,3870188.47,0.00,7533479.71,-148601.97,-6668.77,3663291.23,7085934.02,7126619.99,47239560.14,0.49,7533479.71,1339.0,350.75,365.0028598,469654.25,-755.54,-19084.58,,,,2.0,438.8460083,440.1566058,877.69,-101.03,-2.62,,,
2022-01-26 23:42:53.160280,1643211773.16028,3870163.58,0.00,7535023.83,-147008.45,-6668.73,3664860.24,7087481.02,7128166.73,47249873.46,0.49,7535023.83,1339.0,350.9024353,365.0028598,469858.36,-755.54,-18880.47,,,,2.0,439.0700073,440.1566058,878.14,-101.03,-2.17,,,
2022-01-26 23:43:00.586779,1643211780.586779,3864138.56,0.00,7532827.09,-149476.19,-6668.96,3668688.54,7084576.47,7125326.52,47230509.77,0.49,7532827.09,1340.0,350.6682434,364.9929099,469895.45,-755.54,-19195.05,,,,3.0,438.72003175,440.0144039,1316.16,-101.03,-3.88,,,
2022-01-26 23:43:17.897375,1643211797.897375,3870269.96,0.00,7533230.72,-148936.46,-6805.07,3662960.77,7085672.13,7126359.27,47237814.18,0.49,7533230.72,1339.0,350.70822145,364.9929099,469598.31,-770.86,-19127.2,,,,2.0,438.80740355,440.0144039,877.61,-103.2,-2.41,,,
2022-01-26 23:45:35.165000,1643211935.165,3870269.96,0.00,7532961.92,-149205.26,-6805.07,3662691.97,7085403.33,7126090.47,47236022.18,0.49,7532961.92,1339.0,350.68240355,364.9929099,469563.74,-770.86,-19161.77,,,,2.0,438.82998655,440.0144039,877.66,-103.2,-2.37,,,
2022-01-26 23:45:42.601645,1643211942.601645,3864061.02,0.00,7521630.45,-160413.46,-6804.96,3657569.43,7073387.02,7114136.42,47155913.45,0.49,7521630.45,1340.0,349.60998535,364.98219135,468477.38,-770.86,-20598.76,,,,3.0,437.8699951,439.6396026,1313.61,-103.2,-5.31,,,
2022-01-26 23:45:59.835750,1643211959.83575,3870174.42,0.00,7520006.16,-161886.74,-6955.97,3649831.75,7072454.75,7113141.24,47149698.33,0.49,7520006.16,1339.0,349.45599365,364.98219135,467921.58,-787.37,-20789.58,,,,2.0,437.7799988,439.6396026,875.56,-106.08,-3.72,,,
2022-01-26 23:48:17.443979,1643212097.443979,3870199.31,0.00,7523165.70,-158776.60,-6956.01,3652966.39,7075611.41,7116298.16,47170742.71,0.49,7523165.70,1339.0,349.7539978,364.98219135,468320.6,-787.37,-20390.55,,,,2.0,438.0700073,439.6396026,876.14,-106.08,-3.14,,,
2022-01-26 23:48:24.793417,1643212104.793417,3864030.47,0.00,7519500.85,-162392.05,-6955.97,3655470.38,7071257.42,7112006.82,47141716.13,0.49,7519500.85,1340.0,349.4092102,364.971324,468208.34,-787.37,-20853.23,,,,3.0,437.6799927,439.3364017,1313.04,-106.08,-4.97,,,
2022-01-26 23:48:42.099526,1643212122.099526,3870147.06,0.00,7521629.65,-160117.88,-7101.34,3651482.59,7074078.23,7114764.72,47160521.54,0.49,7521629.65,1339.0,349.61398315,364.971324,468133.12,-803.71,-20563.48,,,,2.0,438.026001,439.3364017,876.05,-108.41,-2.62,,,
2022-01-26 23:50:59.589763,1643212259.589763,3870147.06,0.00,7522381.08,-159366.45,-7101.34,3652234.02,7074829.67,7115516.16,47165531.10,0.49,7522381.08,1339.0,349.68600465,364.971324,468229.56,-803.71,-20467.04,,,,2.0,438.0660095,439.3364017,876.13,-108.41,-2.54,,,
2022-01-26 23:51:06.993078,1643212266.993078,3863944.15,0.00,7524463.87,-157185.33,-7101.25,3660519.72,7076226.17,7116975.06,47174841.17,0.49,7524463.87,1340.0,349.8959961,364.96083795,468860.63,-803.71,-20186.89,,,,3.0,438.44000245,439.3742678,1315.32,-108.41,-2.8,,,
2022-01-26 23:51:24.221022,1643212284.221022,3870063.46,0.00,7523024.77,-158481.65,-7244.03,3652961.30,7075479.08,7116165.05,47169860.55,0.49,7523024.77,1339.0,349.76000975,364.96083795,468328.65,-819.91,-20353.91,,,,2.0,438.230011,439.3742678,876.46,-110.55,-2.29,,,
2022-01-26 23:53:41.653002,1643212421.653002,3870063.46,0.00,7523275.83,-158230.59,-7244.03,3653212.37,7075730.14,7116416.11,47171534.28,0.49,7523275.83,1339.0,349.7839966,364.96083795,468360.77,-819.91,-20321.79,,,,2.0,438.2945862,439.3742678,876.59,-110.55,-2.16,,,
2022-01-26 23:53:49.335091,1643212429.335091,3863911.58,0.00,7523574.05,-157932.37,-7244.03,3659662.47,7075336.35,7116085.23,47168909.02,0.49,7523574.05,1340.0,349.81399535,364.95027765,468750.75,-819.91,-20282.62,,,,3.0,438.36398315,439.3728452,1315.09,-110.55,-3.03,,,
2022-01-26 23:54:06.726419,1643212446.726419,3870031.66,0.00,7523891.27,-157473.24,-7385.94,3653859.60,7076345.58,7117031.55,47175637.21,0.49,7523891.27,1339.0,349.8460083,364.95027765,468443.81,-836.09,-20224.62,,,,2.0,438.3450012,439.3728452,876.69,-112.6,-2.06,,,
2022-01-26 23:56:24.245193,1643212584.245193,3870031.66,0.00,7525122.61,-156241.91,-7385.94,3655090.94,7077576.92,7118262.89,47183846.13,0.49,7525122.61,1339.0,349.9640198,364.95027765,468601.82,-836.09,-20066.6,,,,2.0,438.4160156,439.3728452,876.83,-112.6,-1.91,,,
2022-01-26 23:56:31.628065,1643212591.628065,3863868.96,0.00,7531161.00,-150203.51,-7385.94,3667292.05,7082923.31,7123672.19,47219488.71,0.49,7531161.00,1340.0,350.54400635,364.94029235,469728.97,-836.09,-19291.02,,,,3.0,438.9529419,439.5818968,1316.86,-112.6,-1.89,,,
2022-01-26 23:56:49.091291,1643212609.091291,3869999.48,0.00,7530644.58,-150586.91,-7518.96,3660645.10,7083098.89,7123784.86,47220659.26,0.49,7530644.58,1339.0,350.4960022,364.94029235,469314.15,-851.5,-19340.9,,,,2.0,438.95599365,439.5818968,877.91,-114.27,-1.25,,,
2022-01-26 23:59:06.618796,1643212746.618796,3869999.48,0.00,7530476.63,-150754.86,-7518.96,3660477.15,7082930.94,7123616.91,47219539.61,0.49,7530476.63,1339.0,350.480011,364.94029235,469292.73,-851.5,-19362.32,,,,2.0,438.8760071,439.5818968,877.75,-114.27,-1.41,,,
2022-01-26 23:59:13.983579,1643212753.983579,3863784.11,0.00,7533808.74,-147323.95,-7518.86,3670024.63,7085576.81,7126325.16,47237178.71,0.49,7533808.74,1340.0,350.80999755,364.930419,470085.4,-851.5,-18921.36,,,,3.0,439.16000365,439.80126455,1317.48,-114.27,-1.92,,,
2022-01-26 23:59:31.291511,1643212771.291511,3869945.67,0.00,7535201.34,-145852.33,-7647.34,3665255.66,7087658.53,7128344.24,47251056.86,0.49,7535201.34,1339.0,350.94000245,364.930419,469908.66,-866.51,-18733.17,,,,2.0,439.31399535,439.80126455,878.63,-115.76,-0.97,,,
2022-01-27 00:01:49.202188,1643212909.202188,3869945.67,0.00,7534115.36,-146938.30,-7647.34,3664169.69,7086572.55,7127258.26,47243817.02,0.49,7534115.36,1339.0,350.83599855,364.930419,469769.4,-866.51,-18872.43,,,,2.0,439.2000122,439.80126455,878.4,-115.76,-1.2,,,
2022-01-27 00:01:56.852816,1643212916.852816,3864021.27,0.00,7529425.19,-152097.04,-7647.81,3665403.92,7081163.03,7121914.14,47207753.55,0.49,7529425.19,1340.0,350.34402465,364.9202769,469460.99,-866.51,-19532.18,,,,3.0,438.8739929,439.83417635,1316.62,-115.76,-2.88,,,
2022-01-27 00:02:14.033276,1643212934.033276,3870137.62,0.00,7529822.49,-151538.02,-7784.57,3659684.87,7082253.83,7122941.89,47215025.54,0.49,7529822.49,1339.0,350.38601685,364.9202769,469166.88,-882.13,-19461.37,,,,2.0,438.85998535,439.83417635,877.72,-117.7,-1.95,,,
2022-01-27 00:04:31.612461,1643213071.612461,3870112.97,0.00,7529024.69,-152286.89,-7784.52,3658911.72,7081458.88,7122146.68,47209725.89,0.49,7529024.69,1339.0,350.31399535,364.9202769,469070.44,-882.13,-19557.81,,,,2.0,438.92401125,439.83417635,877.85,-117.7,-1.82,,,
2022-01-27 00:04:38.996076,1643213078.996076,3863846.07,0.00,7525304.53,-155785.00,-7784.29,3661458.46,7077059.64,7117809.18,47180397.63,0.49,7525304.53,1340.0,349.980011,364.9098737,468973.21,-882.13,-20006.02,,,,3.0,438.58999635,439.75278425,1315.77,-117.7,-3.49,,,
2022-01-27 00:04:56.248672,1643213096.248672,3869969.69,0.00,7525264.30,-155684.11,-7925.42,3655294.61,7077711.43,7118398.06,47184742.88,0.49,7525264.30,1339.0,349.97769165,364.9098737,468620.13,-898.11,-19994.19,,,,2.0,438.57598875,439.75278425,877.15,-119.86,-2.35,,,
2022-01-27 00:07:14.007128,1643213234.007128,3869969.69,0.00,7526146.68,-154801.73,-7925.42,3656176.99,7078593.81,7119280.43,47190625.39,0.49,7526146.68,1339.0,350.06210325,364.9098737,468733.16,-898.11,-19881.16,,,,2.0,438.730011,439.75278425,877.46,-119.86,-2.05,,,
2022-01-27 00:07:21.465968,1643213241.465968,3863803.53,0.00,7531515.37,-149433.03,-7925.42,3667711.84,7083270.48,7124020.02,47221803.23,0.49,7531515.37,1340.0,350.57754515,364.89992605,469773.91,-898.11,-19191.99,,,,3.0,439.42599485,439.9751895,1318.28,-119.86,-1.65,,,
2022-01-27 00:07:38.838435,1643213258.838435,3869937.89,0.00,7531835.50,-148980.87,-8057.46,3661897.61,7084282.63,7124969.25,47228550.87,0.49,7531835.50,1339.0,350.60998535,364.89992605,469466.77,-913.51,-19134.23,,,,2.0,439.30999755,439.9751895,878.62,-121.42,-1.33,,,
2022-01-27 00:09:56.527614,1643213396.527614,3869937.89,0.00,7532337.16,-148479.21,-8057.46,3662399.27,7084784.29,7125470.92,47231895.28,0.49,7532337.16,1339.0,350.65789795,364.89992605,469530.93,-913.51,-19070.08,,,,2.0,439.4500122,439.9751895,878.9,-121.42,-1.05,,,
2022-01-27 00:10:03.978605,1643213403.978605,3863751.33,0.00,7536450.12,-144341.32,-8057.43,3672698.79,7088206.68,7128956.08,47254711.20,0.49,7536450.12,1340.0,351.055542,364.890344,470414.43,-913.51,-18538.63,,,,3.0,439.94400025,440.30012635,1319.83,-121.42,-1.07,,,
2022-01-27 00:10:21.482996,1643213421.482996,3869893.45,0.00,7536248.73,-144415.99,-8184.14,3666355.28,7088697.32,7129383.81,47257982.13,0.49,7536248.73,1339.0,351.03778075,364.890344,470039.59,-928.42,-18548.58,,,,2.0,439.94400025,440.3001263,879.89,-122.78,-0.71,,,
2022-01-27 00:12:38.958745,1643213558.958745,3869893.45,0.00,7536039.96,-144624.76,-8184.14,3666146.51,7088488.55,7129175.04,47256590.34,0.49,7536039.96,1339.0,351.0177307,364.890344,470012.74,-928.42,-18575.43,,,,2.0,439.95999145,440.3001263,879.92,-122.78,-0.68,,,
2022-01-27 00:12:46.361569,1643213566.361569,3863712.91,0.00,7541015.63,-139649.10,-8184.14,3677302.72,7092772.19,7133521.60,47285147.96,0.49,7541015.63,1340.0,351.4960022,364.8810975,471004.64,-928.42,-17936.03,,,,3.0,440.3200073,440.6500842,1320.96,-122.78,-0.99,,,
2022-01-27 00:13:03.592595,1643213583.592595,3869862.43,0.00,7541424.89,-139117.87,-8306.11,3671562.46,7093873.48,7134559.97,47292489.85,0.49,7541424.89,1339.0,351.5366516,364.8810975,470707.58,-942.78,-17868.21,,,,2.0,440.36398315,440.6500842,880.73,-124.08,-0.57,,,
2022-01-27 00:15:21.040427,1643213721.040427,3869862.43,0.00,7541643.54,-138899.22,-8306.11,3671781.11,7094092.13,7134778.62,47293947.51,0.49,7541643.54,1339.0,351.55758665,364.8810975,470735.61,-942.78,-17840.18,,,,2.0,440.39001465,440.6500842,880.78,-124.08,-0.52,,,
2022-01-27 00:15:28.395336,1643213728.395336,3863682.20,0.00,7540859.19,-139683.57,-8306.11,3677176.99,7092615.76,7133365.16,47284105.03,0.49,7540859.19,1340.0,351.4840088,364.87185785,470988.57,-942.78,-17939.72,,,,3.0,440.29400635,440.87005615,1320.88,-124.08,-1.73,,,
2022-01-27 00:15:45.809651,1643213745.809651,3869829.46,0.00,7539986.30,-140430.60,-8431.97,3670156.84,7092434.89,7133121.38,47282899.27,0.49,7539986.30,1339.0,351.40203855,364.87185785,470527.33,-957.31,-18036.09,,,,2.0,440.2160034,440.87005615,880.43,-125.72,-1.31,,,
2022-01-27 00:18:03.325351,1643213883.325351,3869829.46,0.00,7539943.72,-140473.18,-8431.97,3670114.25,7092392.30,7133078.79,47282615.34,0.49,7539943.72,1339.0,351.39785765,364.87185785,470521.73,-957.31,-18041.69,,,,2.0,440.2799988,440.87005615,880.56,-125.72,-1.18,,,
2022-01-27 00:18:10.795674,1643213890.795674,3863652.35,0.00,7540080.50,-140336.40,-8431.97,3676428.15,7091837.07,7132586.47,47278913.78,0.49,7540080.50,1340.0,351.41293335,364.8625654,470893.33,-957.31,-18022.51,,,,3.0,439.980011,440.91003745,1319.94,-125.72,-2.79,,,
2022-01-27 00:18:28.234852,1643213908.234852,3869802.80,0.00,7542859.97,-137434.02,-8554.88,3673057.17,7095308.56,7135995.05,47302057.07,0.49,7542859.97,1339.0,351.6799927,364.8625654,470899.51,-971.49,-17651.46,,,,2.0,440.39001465,440.91003745,880.78,-127.33,-1.04,,,
2022-01-27 00:20:45.865301,1643214045.865301,3869802.80,0.00,7541476.48,-138817.51,-8554.88,3671673.67,7093925.06,7134611.56,47292833.76,0.49,7541476.48,1339.0,351.5474243,364.8625654,470722.0,-971.49,-17828.97,,,,2.0,440.29397585,440.91003745,880.59,-127.33,-1.23,,,
2022-01-27 00:20:53.244525,1643214053.244525,3863623.67,0.00,7541486.79,-138807.20,-8554.88,3677863.12,7093243.36,7133992.76,47288289.04,0.49,7541486.79,1340.0,351.5499878,364.85330975,471076.98,-971.49,-17826.45,,,,3.0,440.2000122,441.01002495,1320.6,-127.33,-2.43,,,
2022-01-27 00:21:10.597621,1643214070.597621,3869776.61,0.00,7544044.22,-136128.65,-8676.00,3674267.61,7096492.80,7137179.29,47309952.01,0.49,7544044.22,1339.0,351.79599,364.85330975,471054.83,-985.5,-17483.75,,,,2.0,440.4660034,441.01002495,880.93,-128.88,-1.09,,,
2022-01-27 00:23:28.133767,1643214208.133767,3869776.61,0.00,7545339.01,-134833.86,-8676.00,3675562.40,7097787.59,7138474.08,47318583.95,0.49,7545339.01,1339.0,351.92001345,364.85330975,471220.9,-985.5,-17317.68,,,,2.0,440.58599855,441.01002495,881.17,-128.88,-0.85,,,
2022-01-27 00:23:35.664532,1643214215.664532,3863587.98,0.00,7546766.20,-133406.67,-8676.00,3683178.22,7098522.76,7139272.17,47323485.08,0.49,7546766.20,1340.0,352.05810545,364.8445237,471757.86,-985.5,-17133.8,,,,3.0,440.8039856,441.2766833,1322.41,-128.88,-1.42,,,
2022-01-27 00:23:53.005132,1643214233.005132,3869708.93,0.00,7547451.61,-132529.49,-8793.83,3677742.68,7099904.50,7140590.60,47332696.65,0.49,7547451.61,1339.0,352.1321106,364.8445237,471504.9,-999.23,-17021.92,,,,2.0,440.8800049,441.2766833,881.76,-130.29,-0.79,,,
2022-01-27 00:26:10.470253,1643214370.470253,3869572.17,0.00,7546309.12,-133400.57,-8793.52,3676736.95,7098777.83,7139462.49,47325185.53,0.49,7546309.12,1339.0,352.0482788,364.8445237,471392.65,-999.23,-17134.17,,,,2.0,440.76000975,441.2766833,881.52,-130.29,-1.03,,,
2022-01-27 00:26:17.843237,1643214377.843237,3863434.13,0.00,7545543.87,-134264.61,-8793.64,3682109.74,7097314.82,7138062.91,47315432.11,0.49,7545543.87,1340.0,351.9670105,364.83567705,471635.79,-999.23,-17244.01,,,,3.0,440.80599975,441.45778885,1322.42,-130.29,-1.96,,,
2022-01-27 00:26:34.876817,1643214394.876817,3869590.92,0.00,7545832.02,-133856.03,-8914.06,3676241.09,7098294.97,7138980.15,47321966.45,0.49,7545832.02,1339.0,351.9960022,364.83567705,471322.65,-1013.07,-17192.32,,,,2.0,440.8760071,441.45778885,881.75,-131.92,-1.16,,,
2022-01-27 00:28:52.444667,1643214532.444667,3869590.92,0.00,7545497.65,-134190.41,-8914.06,3675906.72,7097960.60,7138645.78,47319737.30,0.49,7545497.65,1339.0,351.96398925,364.83567705,471279.78,-1013.07,-17235.19,,,,2.0,440.8340149,441.45778885,881.67,-131.92,-1.25,,,
2022-01-27 00:28:59.885920,1643214539.88592,3863426.09,0.00,7546948.45,-132788.99,-8914.11,3683522.37,7098716.52,7139464.88,47324776.81,0.49,7546948.45,1340.0,352.1000061,364.82692655,471814.01,-1013.07,-17054.07,,,,3.0,440.8699951,441.6185259,1322.61,-131.92,-2.25,,,
2022-01-27 00:29:17.462530,1643214557.46253,3869558.12,0.00,7546596.06,-132970.47,-9035.58,3677037.94,7099059.01,7139744.19,47327060.05,0.49,7546596.06,1339.0,352.0725708,364.82692655,471425.17,-1026.89,-17078.08,,,,2.0,440.79000855,441.6185259,881.58,-133.71,-1.66,,,
2022-01-27 00:31:35.197395,1643214695.197395,3869558.12,0.00,7546298.44,-133268.08,-9035.58,3676740.33,7098761.39,7139446.58,47325075.95,0.49,7546298.44,1339.0,352.04400635,364.82692655,471386.92,-1026.89,-17116.33,,,,2.0,440.7999878,441.6185259,881.6,-133.71,-1.64,,,
2022-01-27 00:31:42.986135,1643214702.986135,3863389.46,0.00,7550568.82,-129047.10,-9035.64,3687179.35,7102336.88,7143085.24,47348912.56,0.49,7550568.82,1340.0,352.4500122,364.81845125,472283.02,-1026.89,-16573.71,,,,3.0,441.10998535,441.7690173,1323.33,-133.71,-1.98,,,
2022-01-27 00:32:00.452240,1643214720.45224,3869552.45,0.00,7550888.88,-128610.48,-9152.20,3681336.43,7103348.95,7144034.39,47355659.65,0.49,7550888.88,1339.0,352.4820862,364.81845125,471973.51,-1040.24,-16518.39,,,,2.0,441.16400145,441.7690173,882.33,-135.33,-1.21,,,
2022-01-27 00:34:18.012144,1643214858.012144,3869527.56,0.00,7549670.14,-129779.82,-9152.14,3680142.58,7102133.09,7142818.28,47347553.94,0.49,7549670.14,1339.0,352.3699951,364.81845125,471823.42,-1040.24,-16668.48,,,,2.0,441.05599975,441.7690173,882.11,-135.33,-1.43,,,
2022-01-27 00:34:25.411889,1643214865.411889,3863367.55,0.00,7544989.55,-134509.80,-9152.20,3681622.00,7096757.62,7137505.98,47311717.48,0.49,7544989.55,1340.0,351.9187317,364.8095867,471571.1,-1040.24,-17273.75,,,,3.0,440.473999,441.6760115,1321.42,-135.33,-3.61,,,
