state,timestamp,orderId,ticker,action,lmtPrice,totalQuantity,avgPrice,error message,exchange,commission
0,1643203782,16734,SPY,BUY,353.2,1,,Order cancelled: not filled within 60 seconds,,
1,1643203820,16745,QQQ,BUY,360.2,1,353,,EDGEA,1.0 USD
1,1643203822,16747,SPY,BUY,450.1,1,441.29,,MEMX,1.0 USD
1,1643203858,16755,QQQ,SELL,346.1,1,353.09,,ISLAND,1.001931 USD
1,1643203860,16757,SPY,SELL,432.7,1,441.53,,ARCA,1.002382 USD
0,1643203956,16765,QQQ,BUY,282.4,1,,Order cancelled: not filled within 60 seconds,,
0,1643204018,16767,SPY,BUY,353.1,1,,Order cancelled: not filled within 60 seconds,,
1,1643204057,16778,QQQ,BUY,359.7,1,352.52,,ISLAND,1.0 USD
1,1643204058,16780,SPY,BUY,449.8,1,441.01,,ARCA,1.0 USD
1,1643204095,16788,QQQ,SELL,345.3,1,352.38,,ARCA,1.001927 USD
1,1643204096,16790,SPY,SELL,432.1,1,440.95,,ARCA,1.002379 USD
0,1643204193,16798,QQQ,BUY,282,1,,Order cancelled: not filled within 60 seconds,,
0,1643204254,16800,SPY,BUY,352.8,1,,Order cancelled: not filled within 60 seconds,,
1,1643204293,16811,QQQ,BUY,359.5,1,352.47,,ISLAND,1.0 USD
1,1643204294,16813,SPY,BUY,449.8,1,441.01,,ISLAND,1.0 USD
1,1643204331,16821,QQQ,SELL,345.3,1,352.36,,DRCTEDGE,1.001927 USD
1,1643204332,16823,SPY,SELL,432.1,1,440.85,,MEMX,1.002378 USD
0,1643204429,16831,QQQ,BUY,281.8,1,,Order cancelled: not filled within 60 seconds,,
0,1643204491,16833,SPY,BUY,352.6,1,,Order cancelled: not filled within 60 seconds,,
1,1643204530,16844,QQQ,BUY,359.2,1,352.23,,EDGEA,1.0 USD
1,1643204531,16846,SPY,BUY,449.6,1,440.87,,BATS,1.0 USD
1,1643204567,16854,QQQ,SELL,345.2,1,352.4,,DRCTEDGE,1.001927 USD
1,1643204569,16856,SPY,SELL,432.1,1,440.95,,ARCA,1.002379 USD
0,1643204666,16864,QQQ,BUY,281.9,1,,Order cancelled: not filled within 60 seconds,,
0,1643204727,16866,SPY,BUY,352.8,1,,Order cancelled: not filled within 60 seconds,,
1,1643204766,16877,QQQ,BUY,359.1,1,352.22,,ISLAND,1.0 USD
1,1643204767,16879,SPY,BUY,449.6,1,440.8,,BATS,1.0 USD
1,1643204804,16887,QQQ,SELL,345.3,1,352.39,,ARCA,1.001927 USD
1,1643204805,16889,SPY,SELL,432.1,1,440.92,,ARCA,1.002379 USD
0,1643204902,16897,QQQ,BUY,281.9,1,,Order cancelled: not filled within 60 seconds,,
0,1643204963,16899,SPY,BUY,352.8,1,,Order cancelled: not filled within 60 seconds,,
1,1643205002,16910,QQQ,BUY,359.5,1,352.37,,ISLAND,1.0 USD
1,1643205004,16912,SPY,BUY,449.7,1,440.88,,ISLAND,1.0 USD
1,1643205040,16920,QQQ,SELL,345.2,1,352.14,,DRCTEDGE,1.001926 USD
1,1643205041,16922,SPY,SELL,431.9,1,440.7,,ARCA,1.002378 USD
0,1643205138,16930,QQQ,BUY,281.7,1,,Order cancelled: not filled within 60 seconds,,
0,1643205200,16932,SPY,BUY,352.5,1,,Order cancelled: not filled within 60 seconds,,
1,1643205239,16943,QQQ,BUY,359.2,1,352.16,,BATS,1.0 USD
1,1643205240,16945,SPY,BUY,449.5,1,440.73,,ARCA,1.0 USD
1,1643205277,16953,QQQ,SELL,345.1,1,352.1,,DRCTEDGE,1.001926 USD
1,1643205278,16955,SPY,SELL,431.9,1,440.7,,ARCA,1.002378 USD
0,1643205374,16963,QQQ,BUY,281.7,1,,Order cancelled: not filled within 60 seconds,,
0,1643205436,16965,SPY,BUY,352.6,1,,Order cancelled: not filled within 60 seconds,,
1,1643205475,16976,QQQ,BUY,359.4,1,352.35,,DRCTEDGE,1.0 USD
1,1643205476,16978,SPY,BUY,449.7,1,440.88,,ARCA,1.0 USD
1,1643205513,16986,QQQ,SELL,345.3,1,352.46,,DRCTEDGE,1.001928 USD
1,1643205514,16988,SPY,SELL,432.2,1,440.95,,ARCA,1.002379 USD
0,1643205611,16996,QQQ,BUY,282,1,,Order cancelled: not filled within 60 seconds,,
0,1643205672,16998,SPY,BUY,352.8,1,,Order cancelled: not filled within 60 seconds,,
1,1643205711,17009,QQQ,BUY,359.8,1,352.83,,ISLAND,1.0 USD
1,1643205712,17011,SPY,BUY,450.1,1,441.28,,ARCA,1.0 USD
1,1643205749,17019,QQQ,SELL,345.7,1,352.82,,ISLAND,1.001929 USD
1,1643205750,17021,SPY,SELL,432.4,1,441.23,,MEMX,1.00238 USD
0,1643205848,17029,QQQ,BUY,282.3,1,,Order cancelled: not filled within 60 seconds,,
0,1643205909,17031,SPY,BUY,353,1,,Order cancelled: not filled within 60 seconds,,
1,1643205948,17042,QQQ,BUY,359,1,351.96,,ISLAND,1.0 USD
1,1643205949,17044,SPY,BUY,449.1,1,440.36,,ARCA,1.0 USD
1,1643205986,17052,QQQ,SELL,345.1,1,352.05,,DRCTEDGE,1.001925 USD
1,1643205987,17054,SPY,SELL,431.8,1,440.45,,MEMX,1.002376 USD
0,1643206084,17062,QQQ,BUY,281.6,1,,Order cancelled: not filled within 60 seconds,,
0,1643206146,17064,SPY,BUY,352.4,1,,Order cancelled: not filled within 60 seconds,,
1,1643206185,17075,QQQ,BUY,359,1,351.89,,MEMX,1.0 USD
1,1643206186,17077,SPY,BUY,449.1,1,440.31,,EDGEA,1.0 USD
1,1643206223,17085,QQQ,SELL,344.9,1,351.85,,EDGEA,1.001924 USD
1,1643206224,17087,SPY,SELL,431.5,1,440.29,,ARCA,1.002375 USD
0,1643206321,17095,QQQ,BUY,281.3,1,,Order cancelled: not filled within 60 seconds,,
0,1643206382,17097,SPY,BUY,352.1,1,,Order cancelled: not filled within 60 seconds,,
1,1643206421,17108,QQQ,BUY,359.1,1,352.12,,ARCA,1.0 USD
1,1643206422,17110,SPY,BUY,449,1,440.32,,EDGEA,1.0 USD
1,1643206459,17118,QQQ,SELL,345,1,352.15,,DRCTEDGE,1.001926 USD
1,1643206461,17120,SPY,SELL,431.4,1,440.28,,EDGEA,1.002375 USD
0,1643206557,17128,QQQ,BUY,281.6,1,,Order cancelled: not filled within 60 seconds,,
0,1643206619,17130,SPY,BUY,352.2,1,,Order cancelled: not filled within 60 seconds,,
1,1643206658,17141,QQQ,BUY,358.8,1,351.76,,ISLAND,1.0 USD
1,1643206659,17143,SPY,BUY,448.6,1,439.77,,BATS,1.0 USD
1,1643206696,17151,QQQ,SELL,344.7,1,351.88,,EDGEA,1.001925 USD
1,1643206697,17153,SPY,SELL,431.1,1,439.8,,EDGEA,1.002373 USD
0,1643206794,17161,QQQ,BUY,281.4,1,,Order cancelled: not filled within 60 seconds,,
0,1643206855,17163,SPY,BUY,351.8,1,,Order cancelled: not filled within 60 seconds,,
1,1643206894,17174,QQQ,BUY,359.2,1,352.13,,ISLAND,1.0 USD
1,1643206895,17176,SPY,BUY,448.8,1,439.99,,ISLAND,1.0 USD
1,1643206932,17184,QQQ,SELL,344.9,1,351.69,,ARCA,1.001924 USD
1,1643206934,17186,SPY,SELL,430.8,1,439.61,,ISLAND,1.002372 USD
0,1643207031,17194,QQQ,BUY,281.6,1,,Order cancelled: not filled within 60 seconds,,
0,1643207092,17196,SPY,BUY,351.8,1,,Order cancelled: not filled within 60 seconds,,
1,1643207131,17207,QQQ,BUY,359.3,1,352.38,,ISLAND,1.0 USD
1,1643207132,17209,SPY,BUY,448.8,1,440.06,,ARCA,1.0 USD
1,1643207169,17217,QQQ,SELL,345.2,1,352.47,,ISLAND,1.001928 USD
1,1643207170,17219,SPY,SELL,431.4,1,440.24,,MEMX,1.002375 USD
0,1643207268,17227,QQQ,BUY,282,1,,Order cancelled: not filled within 60 seconds,,
0,1643207329,17229,SPY,BUY,352.2,1,,Order cancelled: not filled within 60 seconds,,
1,1643207371,17240,QQQ,BUY,359.9,1,352.83,,DRCTEDGE,1.0 USD
1,1643207373,17242,SPY,BUY,449.4,1,440.58,,ARCA,1.0 USD
1,1643207420,17250,QQQ,SELL,345.8,1,352.58,,EDGEA,0
1,1643207421,17252,SPY,SELL,432.1,1,440.35,,BYX,1.002376 USD
0,1643207497,17260,QQQ,BUY,282.4,1,,Order cancelled: not filled within 60 seconds,,
0,1643207558,17262,SPY,BUY,352.6,1,,Order cancelled: not filled within 60 seconds,,
1,1643207565,17273,QQQ,BUY,359.5,1,352.48,,IEX,1.0 USD
1,1643207566,17275,SPY,BUY,448.9,1,440.12,,PSX,1.0 USD
1,1643207582,17283,QQQ,SELL,345.1,1,352.06,,PEARL,1.001926 USD
1,1643207583,17285,SPY,SELL,430.9,1,439.73,,ISLAND,1.002373 USD
0,1643207659,17293,QQQ,BUY,281.3,1,,Order cancelled: not filled within 60 seconds,,
0,1643207720,17295,SPY,BUY,351.5,1,,Order cancelled: not filled within 60 seconds,,
1,1643207726,17306,QQQ,BUY,358.7,1,351.71,,ARCA,1.0 USD
1,1643207728,17308,SPY,BUY,448.2,1,439.38,,NYSE,1.0 USD
1,1643207744,17316,QQQ,SELL,344,1,350.99,,IEX,1.00192 USD
1,1643207745,17318,SPY,SELL,430.2,1,438.92,,IEX,1.002368 USD
0,1643207820,17326,QQQ,BUY,280.8,1,,Order cancelled: not filled within 60 seconds,,
0,1643207882,17328,SPY,BUY,351.2,1,,Order cancelled: not filled within 60 seconds,,
1,1643207888,17339,QQQ,BUY,358.6,1,351.56,,ISLAND,1.0 USD
1,1643207889,17341,SPY,BUY,448.8,1,440.01,,ISLAND,1.0 USD
1,1643207905,17349,QQQ,SELL,344.2,1,351.18,,BEX,1.001921 USD
1,1643207906,17351,SPY,SELL,430.8,1,439.46,,ARCA,1.002371 USD
0,1643207982,17359,QQQ,BUY,280.8,1,,Order cancelled: not filled within 60 seconds,,
0,1643208043,17361,SPY,BUY,351.6,1,,Order cancelled: not filled within 60 seconds,,
1,1643208049,17372,QQQ,BUY,358,1,350.96,,NYSE,1.0 USD
1,1643208051,17374,SPY,BUY,448.2,1,439.32,,ISLAND,1.0 USD
1,1643208066,17382,QQQ,SELL,343.7,1,350.78,,ISLAND,1.001919 USD
1,1643208068,17384,SPY,SELL,430.4,1,439.24,,PEARL,1.00237 USD
0,1643208144,17392,QQQ,BUY,280.9,1,,Order cancelled: not filled within 60 seconds,,
0,1643208205,17394,SPY,BUY,351.6,1,,Order cancelled: not filled within 60 seconds,,
1,1643208211,17405,QQQ,BUY,357.5,1,350.61,,IEX,1.0 USD
1,1643208212,17407,SPY,BUY,448.1,1,439.41,,ISLAND,1.0 USD
1,1643208228,17415,QQQ,SELL,343.4,1,350.39,,IEX,1.001917 USD
1,1643208229,17417,SPY,SELL,430.5,1,439.21,,IEX,1.00237 USD
0,1643208305,17425,QQQ,BUY,280.2,1,,Order cancelled: not filled within 60 seconds,,
0,1643208367,17427,SPY,BUY,351.3,1,,Order cancelled: not filled within 60 seconds,,
1,1643208373,17438,QQQ,BUY,357.8,1,350.84,,EDGEA,1.0 USD
1,1643208374,17440,SPY,BUY,448.9,1,440.08,,IEX,1.0 USD
1,1643208390,17448,QQQ,SELL,344,1,350.92,,IEX,1.00192 USD
1,1643208391,17450,SPY,SELL,431.4,1,440.24,,DRCTEDGE,1.002375 USD
0,1643208467,17458,QQQ,BUY,280.8,1,,Order cancelled: not filled within 60 seconds,,
0,1643208528,17460,SPY,BUY,352.1,1,,Order cancelled: not filled within 60 seconds,,
1,1643208535,17471,QQQ,BUY,358.3,1,351.33,,EDGEA,1.0 USD
1,1643208536,17473,SPY,BUY,449.6,1,440.68,,ISLAND,1.0 USD
1,1643208552,17481,QQQ,SELL,344.5,1,351.58,,ARCA,1.001923 USD
1,1643208553,17483,SPY,SELL,432.2,1,441.07,,MEMX,1.002379 USD
0,1643208629,17491,QQQ,BUY,281.4,1,,Order cancelled: not filled within 60 seconds,,
0,1643208690,17493,SPY,BUY,353,1,,Order cancelled: not filled within 60 seconds,,
1,1643208696,17504,QQQ,BUY,358.4,1,351.34,,ISLAND,1.0 USD
1,1643208697,17506,SPY,BUY,450,1,441.13,,EDGEA,1.0 USD
1,1643208713,17514,QQQ,SELL,344.6,1,351.69,,MEMX,1.001924 USD
1,1643208715,17516,SPY,SELL,432.6,1,441.49,,ARCA,1.002382 USD
0,1643208790,17524,QQQ,BUY,281.4,1,,Order cancelled: not filled within 60 seconds,,
0,1643208852,17526,SPY,BUY,353.2,1,,Order cancelled: not filled within 60 seconds,,
1,1643208858,17537,QQQ,BUY,359.3,1,352.32,,ISLAND,1.0 USD
1,1643208859,17539,SPY,BUY,450.9,1,442.12,,MEMX,1.0 USD
1,1643208875,17547,QQQ,SELL,345.5,1,352.51,,EDGEA,1.001928 USD
1,1643208876,17549,SPY,SELL,433.4,1,442.33,,PEARL,1.002386 USD
0,1643208952,17557,QQQ,BUY,281.8,1,,Order cancelled: not filled within 60 seconds,,
0,1643209014,17559,SPY,BUY,353.7,1,,Order cancelled: not filled within 60 seconds,,
1,1643209020,17570,QQQ,BUY,359.2,1,352.2,,EDGEA,1.0 USD
1,1643209021,17572,SPY,BUY,450.8,1,441.86,,ISLAND,1.0 USD
1,1643209037,17580,QQQ,SELL,345.1,1,352.08,,EDGEA,1.001926 USD
1,1643209038,17582,SPY,SELL,432.9,1,441.63,,MEMX,1.002382 USD
0,1643209114,17590,QQQ,BUY,281.5,1,,Order cancelled: not filled within 60 seconds,,
0,1643209175,17592,SPY,BUY,353.1,1,,Order cancelled: not filled within 60 seconds,,
1,1643209182,17603,QQQ,BUY,358.9,1,351.92,,EDGEA,1.0 USD
1,1643209183,17605,SPY,BUY,450.4,1,441.64,,EDGEA,1.0 USD
1,1643209199,17613,QQQ,SELL,345.2,1,352.17,,IEX,1.001926 USD
1,1643209200,17615,SPY,SELL,433,1,441.86,,ARCA,1.002383 USD
0,1643209276,17623,QQQ,BUY,281.6,1,,Order cancelled: not filled within 60 seconds,,
0,1643209338,17625,SPY,BUY,353.4,1,,Order cancelled: not filled within 60 seconds,,
1,1643209344,17636,QQQ,BUY,360.3,1,353.21,,BATS,1.0 USD
1,1643209345,17638,SPY,BUY,451.5,1,442.63,,MEMX,1.0 USD
1,1643209361,17646,QQQ,SELL,346.1,1,353.05,,EDGEA,1.001931 USD
1,1643209362,17648,SPY,SELL,433.7,1,442.46,,DRCTEDGE,1.002387 USD
0,1643209438,17656,QQQ,BUY,282.5,1,,Order cancelled: not filled within 60 seconds,,
0,1643209499,17658,SPY,BUY,354.1,1,,Order cancelled: not filled within 60 seconds,,
1,1643209506,17669,QQQ,BUY,360.7,1,353.69,,IEX,1.0 USD
1,1643209507,17671,SPY,BUY,451.8,1,442.87,,MEMX,1.0 USD
1,1643209523,17679,QQQ,SELL,346.5,1,353.63,,ARCA,1.001934 USD
1,1643209524,17681,SPY,SELL,433.9,1,442.81,,BYX,1.002388 USD
0,1643209600,17689,QQQ,BUY,283,1,,Order cancelled: not filled within 60 seconds,,
0,1643209662,17691,SPY,BUY,354.3,1,,Order cancelled: not filled within 60 seconds,,
1,1643209668,17702,QQQ,BUY,360,1,352.96,,EDGEA,1.0 USD
1,1643209669,17704,SPY,BUY,451,1,442.14,,EDGEA,1.0 USD
1,1643209685,17712,QQQ,SELL,345.9,1,352.95,,ISLAND,1.00193 USD
1,1643209686,17714,SPY,SELL,433.3,1,442.17,,MEMX,1.002385 USD
0,1643209762,17722,QQQ,BUY,282.5,1,,Order cancelled: not filled within 60 seconds,,
0,1643209824,17724,SPY,BUY,353.9,1,,Order cancelled: not filled within 60 seconds,,
1,1643209830,17735,QQQ,BUY,359.7,1,352.69,,ARCA,1.0 USD
1,1643209831,17737,SPY,BUY,450.6,1,441.74,,MEMX,1.0 USD
1,1643209847,17745,QQQ,SELL,345.7,1,352.74,,ISLAND,1.001929 USD
1,1643209848,17747,SPY,SELL,433,1,441.77,,IEX,0
0,1643209924,17755,QQQ,BUY,282.3,1,,Order cancelled: not filled within 60 seconds,,
0,1643209986,17757,SPY,BUY,353.5,1,,Order cancelled: not filled within 60 seconds,,
1,1643209992,17768,QQQ,BUY,359.5,1,352.5,,ISLAND,1.0 USD
1,1643209993,17770,SPY,BUY,450.2,1,441.47,,BYX,1.0 USD
1,1643210009,17778,QQQ,SELL,345.1,1,352.08,,EDGEA,1.001926 USD
1,1643210010,17780,SPY,SELL,432.3,1,441.06,,IEX,1.002379 USD
0,1643210086,17788,QQQ,BUY,281.6,1,,Order cancelled: not filled within 60 seconds,,
0,1643210148,17790,SPY,BUY,352.9,1,,Order cancelled: not filled within 60 seconds,,
1,1643210154,17801,QQQ,BUY,358.5,1,351.34,,ISLAND,0
1,1643210156,17803,SPY,BUY,449.2,1,440.32,,MEMX,1.0 USD
1,1643210172,17811,QQQ,SELL,344.3,1,351.14,,MEMX,1.001921 USD
1,1643210174,17813,SPY,SELL,431.5,1,440.13,,BATS,1.002375 USD
0,1643210250,17821,QQQ,BUY,280.9,1,,Order cancelled: not filled within 60 seconds,,
0,1643210312,17823,SPY,BUY,352.1,1,,Order cancelled: not filled within 60 seconds,,
1,1643210318,17834,QQQ,BUY,358.6,1,351.52,,ISLAND,1.0 USD
1,1643210319,17836,SPY,BUY,449.5,1,440.71,,BYX,1.0 USD
1,1643210335,17844,QQQ,SELL,344.7,1,351.76,,IEX,1.001924 USD
1,1643210336,17846,SPY,SELL,432.1,1,440.98,,BATS,1.002379 USD
0,1643210412,17854,QQQ,BUY,281.6,1,,Order cancelled: not filled within 60 seconds,,
0,1643210474,17856,SPY,BUY,353,1,,Order cancelled: not filled within 60 seconds,,
1,1643210480,17867,QQQ,BUY,358.7,1,351.84,,ISLAND,1.0 USD
1,1643210481,17869,SPY,BUY,450,1,441.38,,DRCTEDGE,1.0 USD
1,1643210497,17877,QQQ,SELL,344.9,1,351.77,,EDGEA,1.001924 USD
1,1643210498,17879,SPY,SELL,432.5,1,441.25,,IEX,1.00238 USD
0,1643210574,17887,QQQ,BUY,281.6,1,,Order cancelled: not filled within 60 seconds,,
0,1643210636,17889,SPY,BUY,353.2,1,,Order cancelled: not filled within 60 seconds,,
1,1643210642,17900,QQQ,BUY,358.4,1,351.43,,EDGEA,1.0 USD
1,1643210643,17902,SPY,BUY,449.6,1,440.71,,ISLAND,1.0 USD
1,1643210659,17910,QQQ,SELL,344.2,1,351.12,,MEMX,1.001921 USD
1,1643210661,17912,SPY,SELL,431.7,1,440.47,,MEMX,1.002376 USD
0,1643210737,17920,QQQ,BUY,280.8,1,,Order cancelled: not filled within 60 seconds,,
0,1643210798,17922,SPY,BUY,352.2,1,,Order cancelled: not filled within 60 seconds,,
1,1643210804,17933,QQQ,BUY,357.9,1,350.91,,IEX,1.0 USD
1,1643210806,17935,SPY,BUY,448.4,1,439.69,,ISLAND,1.0 USD
1,1643210822,17943,QQQ,SELL,344.1,1,351.06,,EDGEA,1.00192 USD
1,1643210823,17945,SPY,SELL,431.2,1,439.89,,IEX,1.002373 USD
0,1643210899,17953,QQQ,BUY,280.8,1,,Order cancelled: not filled within 60 seconds,,
0,1643210961,17955,SPY,BUY,351.6,1,,Order cancelled: not filled within 60 seconds,,
1,1643210967,17966,QQQ,BUY,357.3,1,350.46,,EDGEA,1.0 USD
1,1643210968,17968,SPY,BUY,447.5,1,438.9,,ISLAND,1.0 USD
1,1643210984,17976,QQQ,SELL,343.6,1,350.57,,ISLAND,1.001918 USD
1,1643210986,17978,SPY,SELL,430.3,1,439.07,,PEARL,1.002369 USD
0,1643211062,17986,QQQ,BUY,280.5,1,,Order cancelled: not filled within 60 seconds,,
0,1643211123,17988,SPY,BUY,351.3,1,,Order cancelled: not filled within 60 seconds,,
1,1643211129,17999,QQQ,BUY,357.9,1,351.12,,ARCA,1.0 USD
1,1643211131,18001,SPY,BUY,448,1,439.37,,ISLAND,1.0 USD
1,1643211147,18009,QQQ,SELL,344.1,1,350.87,,BATS,1.001919 USD
1,1643211148,18011,SPY,SELL,430.3,1,439.03,,PEARL,1.002369 USD
0,1643211224,18019,QQQ,BUY,280.6,1,,Order cancelled: not filled within 60 seconds,,
0,1643211285,18021,SPY,BUY,351.1,1,,Order cancelled: not filled within 60 seconds,,
1,1643211291,18032,QQQ,BUY,358.1,1,351.13,,ISLAND,1.0 USD
1,1643211293,18034,SPY,BUY,447.9,1,439.1,,EDGEA,1.0 USD
1,1643211309,18042,QQQ,SELL,344,1,351.04,,EDGEA,1.00192 USD
1,1643211310,18044,SPY,SELL,430.3,1,439.14,,ISLAND,1.00237 USD
0,1643211386,18052,QQQ,BUY,280.7,1,,Order cancelled: not filled within 60 seconds,,
0,1643211447,18054,SPY,BUY,351.1,1,,Order cancelled: not filled within 60 seconds,,
1,1643211454,18065,QQQ,BUY,357.8,1,350.95,,MEMX,1.0 USD
1,1643211455,18067,SPY,BUY,447.7,1,438.86,,ARCA,1.0 USD
1,1643211471,18075,QQQ,SELL,343.8,1,350.88,,ISLAND,1.001919 USD
1,1643211472,18077,SPY,SELL,430.1,1,438.86,,EDGEA,1.002368 USD
0,1643211548,18085,QQQ,BUY,280.6,1,,Order cancelled: not filled within 60 seconds,,
0,1643211610,18087,SPY,BUY,351.1,1,,Order cancelled: not filled within 60 seconds,,
1,1643211616,18098,QQQ,BUY,357.7,1,350.74,,ISLAND,1.0 USD
1,1643211617,18100,SPY,BUY,447.5,1,438.8,,ISLAND,1.0 USD
1,1643211633,18108,QQQ,SELL,343.8,1,350.75,,MEMX,1.001919 USD
1,1643211635,18110,SPY,SELL,430.1,1,438.84,,EDGEA,1.002368 USD
0,1643211711,18118,QQQ,BUY,280.7,1,,Order cancelled: not filled within 60 seconds,,
0,1643211772,18120,SPY,BUY,351.2,1,,Order cancelled: not filled within 60 seconds,,
1,1643211778,18131,QQQ,BUY,357.8,1,350.67,,ISLAND,1.0 USD
1,1643211780,18133,SPY,BUY,447.5,1,438.73,,EDGEA,1.0 USD
1,1643211796,18141,QQQ,SELL,343.7,1,350.68,,EDGEA,1.001918 USD
1,1643211797,18143,SPY,SELL,430,1,438.85,,ARCA,1.002368 USD
0,1643211873,18151,QQQ,BUY,280.6,1,,Order cancelled: not filled within 60 seconds,,
0,1643211934,18153,SPY,BUY,351,1,,Order cancelled: not filled within 60 seconds,,
1,1643211940,18164,QQQ,BUY,356.5,1,349.63,,ISLAND,1.0 USD
1,1643211942,18166,SPY,BUY,446.6,1,437.89,,ARCA,1.0 USD
1,1643211958,18174,QQQ,SELL,342.5,1,349.47,,ISLAND,1.001912 USD
1,1643211959,18176,SPY,SELL,429,1,437.76,,EDGEA,1.002363 USD
0,1643212035,18184,QQQ,BUY,279.8,1,,Order cancelled: not filled within 60 seconds,,
0,1643212096,18186,SPY,BUY,350.5,1,,Order cancelled: not filled within 60 seconds,,
1,1643212103,18197,QQQ,BUY,356.4,1,349.42,,EDGEA,1.0 USD
1,1643212104,18199,SPY,BUY,446.5,1,437.73,,EDGEA,1.0 USD
1,1643212120,18207,QQQ,SELL,342.7,1,349.63,,ISLAND,1.001913 USD
1,1643212121,18209,SPY,SELL,429.3,1,438.01,,EDGEA,1.002364 USD
0,1643212197,18217,QQQ,BUY,279.8,1,,Order cancelled: not filled within 60 seconds,,
0,1643212259,18219,SPY,BUY,350.5,1,,Order cancelled: not filled within 60 seconds,,
1,1643212265,18230,QQQ,BUY,356.9,1,349.92,,ISLAND,1.0 USD
1,1643212266,18232,SPY,BUY,447.2,1,438.45,,MEMX,1.0 USD
1,1643212282,18240,QQQ,SELL,342.8,1,349.77,,ARCA,1.001914 USD
1,1643212283,18242,SPY,SELL,429.5,1,438.23,,EDGEA,1.002365 USD
0,1643212359,18250,QQQ,BUY,279.8,1,,Order cancelled: not filled within 60 seconds,,
