Date,open,High,Low,Close,Volume,Dividends,Stock Splits,timestamp
1998-12-22,13.081252547059785,13.12509052476441,13.011111782732387,13.054949760437012,15200,0.0,0,914284800
1998-12-23,13.098797863408139,13.32675552368164,13.081262658771715,13.32675552368164,67800,0.0,0,914371200
1998-12-24,13.361825912717789,13.361825912717789,13.239079480448728,13.256614685058594,12300,0.0,0,914457600
1998-12-28,13.326747772541452,13.326747772541452,13.098790244853243,13.186466217041016,13500,0.0,0,914803200
1998-12-29,13.221543819987515,13.317987442016602,13.098797391950495,13.317987442016602,22000,0.0,0,914889600
1998-12-30,13.309215419432697,13.309215419432697,13.107560640350384,13.116328239440918,21800,0.0,0,914976000
1998-12-31,13.098795890808105,13.098795890808105,13.028655082825198,13.098795890808105,13000,0.0,0,915062400
1999-01-04,13.063718344809143,13.326746230946238,13.063718344809143,13.090021133422852,28600,0.0,0,915408000
1999-01-05,13.168929429487749,13.168929429487749,13.002345102483577,13.019880294799805,42700,0.0,0,915494400
1999-01-06,13.16893124611468,13.467029556612614,13.081255272438815,13.449494361877441,56400,0.0,0,915580800
1999-01-07,13.449493830392933,13.458261427414051,13.230303904865018,13.388120651245117,72600,0.0,0,915667200
1999-01-08,13.467029556612614,13.782663061845723,13.116325661909162,13.449494361877441,421100,0.0,0,915753600
1999-01-11,13.32675115135421,13.34428635023757,13.151399162520603,13.195237159729004,35000,0.0,0,916012800
1999-01-12,13.186471854144262,13.239077459945369,12.976049430939833,12.993584632873535,89200,0.0,0,916099200
1999-01-13,12.765631678333023,13.011124595224041,12.730561261634305,12.800702095031738,42400,0.0,0,916185600
1999-01-14,12.765622932817683,12.835763718162836,12.555200576782227,12.555200576782227,70000,0.0,0,916272000
1999-01-15,12.660417582998576,12.765628809450089,12.599044367568528,12.748093605041504,10700,0.0,0,916358400
1999-01-19,12.800699218267258,12.800699218267258,12.642882378589992,12.748093605041504,12800,0.0,0,916704000
1999-01-20,12.67794988687756,12.800696289655075,12.634111885885591,12.642879486083984,15800,0.0,0,916790400
1999-01-21,12.642882378589992,12.853304831493015,12.625347174181407,12.748093605041504,23900,0.0,0,916876800
1999-01-22,12.765628788316233,12.800699197075344,12.660417562038903,12.677952766418457,19300,0.0,0,916963200
1999-01-25,12.73055166154687,12.73055166154687,12.555199710285896,12.66041088104248,18200,0.0,0,917222400
1999-01-26,12.677950795046934,12.677950795046934,12.432457971906329,12.53766918182373,25700,0.0,0,917308800
1999-01-27,12.555203304671155,12.555203304671155,12.274640102332134,12.309710502624512,37100,0.0,0,917395200
1999-01-28,12.3447827882958,12.3447827882958,12.134360354404395,12.239571571350098,30800,0.0,0,917481600
1999-01-29,12.169430760052963,12.239571571350098,12.029149137458692,12.239571571350098,18600,0.0,0,917568000
1999-02-01,12.239568633039505,12.274639030268844,12.116822242736816,12.116822242736816,23100,0.0,0,917827200
1999-02-02,12.134358406066895,12.239569606119497,12.081752806040592,12.134358406066895,26500,0.0,0,917913600
1999-02-03,12.204502170368777,12.485065438653116,12.204502170368777,12.414924621582031,29400,0.0,0,918000000
1999-02-04,12.414918953113341,12.520130130682098,12.379848560590421,12.48505973815918,26000,0.0,0,918086400
1999-02-05,12.520132252427398,12.87083623708923,12.449991455495033,12.835765838623047,66000,0.0,0,918172800
1999-02-08,12.888375318275306,13.01112174987793,12.870840113760647,13.01112174987793,31100,0.0,0,918432000
1999-02-09,13.028655907609961,13.028655907609961,12.76562786102295,12.76562786102295,64300,0.0,0,918518400
1999-02-10,12.818237303381098,12.940983761826608,12.730561261634305,12.800702095031738,69300,0.0,0,918604800
1999-02-11,12.748087843478714,12.748087843478714,12.50259509271021,12.69548225402832,216800,0.0,0,918691200
1999-02-12,12.555199519535382,12.695481078412872,12.432453155517578,12.432453155517578,242300,0.0,0,918777600
1999-02-16,12.528906331143595,12.590279560197484,12.222040185874159,12.344786643981934,36600,0.0,0,919123200
1999-02-17,12.274643885695951,12.397390324552912,12.204503063491975,12.222038269042969,41700,0.0,0,919209600
1999-02-18,12.20450686999145,12.327253347132169,12.08176039285073,12.257112503051758,83000,0.0,0,919296000
1999-02-19,12.309708508827704,12.327243706133727,12.081750943849412,12.186962127685547,130300,0.0,0,919382400
