Date,open,High,Low,Close,Volume,Dividends,Stock Splits,timestamp
2007-03-16,65.66035040272004,65.66686248779297,65.66035040272004,65.66686248779297,200,0.0,0,1174003200
2007-03-19,65.66686248779297,65.66686248779297,65.66686248779297,65.66686248779297,0,0.0,0,1174262400
2007-03-20,65.74502563476562,65.74502563476562,65.74502563476562,65.74502563476562,100,0.0,0,1174348800
2007-03-21,65.73850914665213,65.84267771685016,65.73850914665213,65.82965850830078,10600,0.0,0,1174435200
2007-03-22,65.80360847314334,65.80360847314334,65.7385025024414,65.7385025024414,800,0.0,0,1174521600
2007-03-23,65.64736417867215,65.79710743971654,65.64736417867215,65.74502563476562,1700,0.0,0,1174608000
2007-03-26,65.74502638714995,65.75804559671967,65.74502638714995,65.75153350830078,5300,0.0,0,1174867200
2007-03-27,65.75809491287042,65.75809491287042,65.71252019429494,65.71903228759766,1300,0.0,0,1174953600
2007-03-28,65.75804569276346,65.75804569276346,65.71247100830078,65.71247100830078,4200,0.0,0,1175040000
2007-03-29,65.62783813476562,65.62783813476562,65.62783813476562,65.62783813476562,1600,0.0,0,1175126400
2007-03-30,65.67346272522566,65.6929940393955,65.66043853759766,65.66043853759766,6900,0.0,0,1175212800
2007-04-02,65.74848997458132,65.74848997458132,65.71585845947266,65.71585845947266,200,0.235,0,1175472000
2007-04-03,65.69628154195553,65.76153959330267,65.65060040812553,65.71585845947266,26700,0.0,0,1175558400
2007-04-04,65.76806689209845,65.76806689209845,65.71585845947266,65.71585845947266,3300,0.0,0,1175644800
2007-04-05,65.71584261385331,65.74847412109375,65.71584261385331,65.74847412109375,500,0.0,0,1175731200
2007-04-09,65.6506231716197,65.69630432128906,65.6506231716197,65.69630432128906,3100,0.0,0,1176076800
2007-04-10,65.69626142513715,65.73542022705078,65.69626142513715,65.73542022705078,300,0.0,0,1176163200
2007-04-11,65.62448801735533,65.62448801735533,65.61143840025949,65.61796569824219,500,0.0,0,1176249600
2007-04-12,65.61795448936383,65.61795448936383,65.58532298389402,65.59185028076172,2200,0.0,0,1176336000
2007-04-13,65.58535042244762,65.58535042244762,65.51356506347656,65.51356506347656,2300,0.0,0,1176422400
2007-04-16,65.65059661865234,65.65059661865234,65.65059661865234,65.65059661865234,2000,0.0,0,1176681600
2007-04-17,65.7811279296875,65.7811279296875,65.7811279296875,65.7811279296875,300,0.0,0,1176768000
2007-04-18,65.8398430482744,65.85941996305777,65.79416192082336,65.85289764404297,1400,0.0,0,1176854400
2007-04-19,65.92467822857031,66.06824890929397,65.85289786707798,65.89205169677734,25700,0.0,0,1176940800
2007-04-20,65.83330906950233,65.8463636639461,65.74847412109375,65.74847412109375,500,0.0,0,1177027200
2007-04-23,65.8137204732252,65.91160999869986,65.8137204732252,65.90508270263672,6500,0.0,0,1177286400
2007-04-24,65.91162905729993,65.9703598022461,65.91162905729993,65.9703598022461,5500,0.0,0,1177372800
2007-04-25,65.9703749541464,65.99647917307452,65.95079803466797,65.95079803466797,2100,0.0,0,1177459200
2007-04-26,65.85285615304164,65.86590576171875,65.85285615304164,65.86590576171875,800,0.0,0,1177545600
2007-04-27,65.84639047622437,65.84639047622437,65.83333587646484,65.83333587646484,300,0.0,0,1177632000
2007-04-30,65.93120515944108,65.97035898892247,65.93120515944108,65.96383666992188,1100,0.0,0,1177891200
2007-05-01,66.0575594628045,66.0575594628045,65.82159238587467,65.97235107421875,5000,0.443,0,1177977600
2007-05-02,65.97241996540706,66.00519014872046,65.97241996540706,65.98552703857422,9800,0.0,0,1178064000
2007-05-03,65.9723446089554,65.99200769664162,65.88713122793476,65.90679931640625,4000,0.0,0,1178150400
