Date,open,High,Low,Close,Volume,Dividends,Stock Splits,timestamp
2002-07-30,41.84142600661545,41.918200046321154,41.72370529174805,41.72370529174805,6100,0.0,0,1027987200
2002-07-31,41.94378882447062,42.378840414867724,41.91820008114071,42.24064636230469,29400,0.0,0,1028073600
2002-08-01,42.245790212952706,42.49146259705507,42.245790212952706,42.48122787475586,25000,0.0,0,1028160000
2002-08-02,42.56311670733798,43.04422670163896,42.419803276276106,42.9162712097168,52800,0.0,0,1028246400
2002-08-05,43.01349328180952,43.218222729199695,42.916245915699065,43.105621337890625,61100,0.0,0,1028505600
2002-08-06,42.92651621747691,42.941870254007505,42.59383110804232,42.73714065551758,64900,0.0,0,1028592000
2002-08-07,42.78833805821931,43.064722533662625,42.66550181520909,42.83951950073242,40300,0.0,0,1028678400
2002-08-08,42.778103331674195,42.87534690098098,42.66550181520909,42.83951950073242,40900,0.0,0,1028764800
2002-08-09,42.99307161429203,43.44347381591797,42.99307161429203,43.44347381591797,35900,0.0,0,1028851200
2002-08-12,43.658405692764184,44.37495316419887,43.576512321805446,43.70958709716797,32100,0.0,0,1029110400
2002-08-13,43.90408569760548,44.257244088257835,43.694240731271265,44.247005462646484,75400,0.0,0,1029196800
2002-08-14,44.7639555896868,44.989158539065286,44.40056240630298,44.415916442871094,130000,0.0,0,1029283200
2002-08-15,44.21121866147967,44.27263875684679,43.93995340717469,44.02696228027344,87100,0.0,0,1029369600
2002-08-16,44.241877183730765,44.28281995959034,43.41272447055064,43.535560607910156,85000,0.0,0,1029456000
2002-08-19,43.5304499552096,43.67887485557873,43.35642849546347,43.66864013671875,47300,0.0,0,1029715200
2002-08-20,43.82216150083234,44.1650809942092,43.81192288333212,44.154842376708984,40800,0.0,0,1029801600
2002-08-21,43.852928627485895,44.06789302595498,43.82733595414227,43.919464111328125,40000,0.0,0,1029888000
2002-08-22,43.78635609883593,43.78635609883593,43.535560607910156,43.535560607910156,34400,0.0,0,1029974400
2002-08-23,43.60723735665855,43.99110389643509,43.60723735665855,43.96551513671875,20100,0.0,0,1030060800
2002-08-26,43.86315244363904,44.12418280822084,43.847798405409414,44.006465911865234,23900,0.0,0,1030320000
2002-08-27,43.7095605442093,43.85286995143774,43.60719389269722,43.73003387451172,301800,0.0,0,1030406400
2002-08-28,44.037154502832394,44.10880925279344,43.934787785108746,43.95014572143555,18100,0.0,0,1030492800
2002-08-29,44.405669488637066,44.45685089806369,44.195820633629296,44.30330276489258,135700,0.0,0,1030579200
2002-08-30,44.40057482203483,44.5950658477703,44.247026603632385,44.56947708129883,78100,0.0,0,1030665600
2002-09-03,44.76118402769417,45.25464630126953,44.72006119114051,45.25464630126953,102100,0.373,0,1031011200
2002-09-04,45.24948795171071,45.388276492470126,45.15182223204209,45.244346618652344,66300,0.0,0,1031097600
2002-09-05,45.5270589093877,45.56818172848937,44.915369720735896,45.4910774230957,648400,0.0,0,1031184000
2002-09-06,45.21867714776869,45.33176301832735,44.82287660081338,44.95652389526367,140000,0.0,0,1031270400
2002-09-09,44.97705055371424,45.14667922843613,44.85368602741086,44.88966751098633,83800,0.0,0,1031529600
2002-09-10,44.80745226995651,45.23409295150017,44.7200691679604,45.105587005615234,336000,0.0,0,1031616000
2002-09-11,44.72006563953755,44.87427433110848,44.59155970379175,44.86913299560547,177700,0.0,0,1031702400
