Date,open,High,Low,Close,Volume,Dividends,Stock Splits,timestamp
2007-04-11,39.7143669128418,39.7295907849964,39.7143669128418,39.7143669128418,1900,0.0,0,1176249600
2007-04-12,39.74101257324219,39.74101257324219,39.7143715197954,39.74101257324219,6100,0.0,0,1176336000
2007-04-13,39.72956319697506,39.76762139910576,39.668670654296875,39.668670654296875,3400,0.0,0,1176422400
2007-04-16,39.68391773994712,39.68391773994712,39.638249028784074,39.653472900390625,7600,0.0,0,1176681600
2007-04-17,39.638259514647025,39.73340655961562,39.63445281982422,39.63445281982422,28100,0.0,0,1176768000
2007-04-18,39.65346452127672,39.68390935439996,39.63824065288709,39.645851135253906,6300,0.0,0,1176854400
2007-04-19,39.657265076017765,39.79808366939399,39.60398299282801,39.782859802246094,47500,0.0,0,1176940800
2007-04-20,39.7866775174814,39.7866775174814,39.75242308099482,39.76003646850586,4900,0.0,0,1177027200
2007-04-23,39.80569415114006,39.8323380963907,39.7524120679503,39.782859802246094,1700,0.0,0,1177286400
2007-04-24,39.805687724329495,40.07971148143773,39.74098847713874,40.05687713623047,398500,0.0,0,1177372800
2007-04-25,40.0682890543168,40.117767333984375,40.0682890543168,40.117767333984375,16300,0.0,0,1177459200
2007-04-26,40.125387111048326,40.190086364746094,40.07210503110245,40.190086364746094,48200,0.0,0,1177545600
2007-04-27,40.15583484349042,40.190086364746094,40.15583484349042,40.190086364746094,8300,0.0,0,1177632000
2007-04-30,40.174870499531494,40.20151154481012,40.08733688089723,40.19390106201172,15500,0.0,0,1177891200
2007-05-01,40.1759441292276,40.23700899475784,40.1759441292276,40.19884490966797,8600,0.293,0,1177977600
2007-05-02,40.20649926102911,40.221765486030385,40.149251645207976,40.18360137939453,4700,0.0,0,1178064000
2007-05-03,40.21414269245846,40.25612409253087,40.14926049396952,40.18742752075195,17200,0.0,0,1178150400
2007-05-04,40.20651663958352,40.24086638861715,40.15308628485206,40.2370491027832,4600,0.0,0,1178236800
2007-05-07,40.195062657773015,40.23322677612305,40.18743099879724,40.23322677612305,4200,0.0,0,1178496000
2007-05-08,40.27898768143109,40.28280496320596,40.24463796892294,40.26372146606445,16100,0.0,0,1178582400
2007-05-09,40.298079230681324,40.30189651349476,40.13397392224097,40.1568717956543,9400,0.0,0,1178668800
2007-05-10,40.340055414926255,40.38203678527039,40.26754452120452,40.3018913269043,17400,0.0,0,1178755200
2007-05-11,40.31716401811415,40.37059433227075,40.28663157810074,40.324798583984375,12200,0.0,0,1178841600
2007-05-14,40.33626918841231,40.34008356166264,40.282838845554636,40.32100296020508,11600,0.0,0,1179100800
2007-05-15,40.340060264326766,40.42784029788951,40.29044723510742,40.29044723510742,39400,0.0,0,1179187200
2007-05-16,40.3897033935245,40.4011523378409,40.385886108173835,40.397335052490234,78100,0.0,0,1179273600
2007-05-17,40.41257560012132,40.42784182008677,40.33624741202785,40.385860443115234,14500,0.0,0,1179360000
2007-05-18,40.43549917079011,40.43549917079011,40.397335052490234,40.397335052490234,5200,0.0,0,1179446400
2007-05-21,40.43165239579913,40.439284048648965,40.39730267864173,40.43546676635742,14600,0.0,0,1179705600
2007-05-22,40.48512212218693,40.48893649645936,40.35154622924965,40.43932342529297,10200,0.0,0,1179792000
2007-05-23,40.42403773984404,40.496551580429816,40.34007495847833,40.40877151489258,22500,0.0,0,1179878400
2007-05-24,40.46984392197312,40.46984392197312,40.39733006793581,40.420230865478516,17100,0.0,0,1179964800
2007-05-25,40.44313119655586,40.63395468778299,40.37825190835513,40.47747802734375,7400,0.0,0,1180051200
2007-05-29,40.34008233398853,40.34771690372746,40.294286562495834,40.31718444824219,4900,0.0,0,1180396800
2007-05-30,40.40495714245572,40.43167230818711,40.35915846760133,40.40877151489258,4300,0.0,0,1180483200
2007-05-31,40.412606804306144,40.412606804306144,40.32101232552348,40.343910217285156,6200,0.0,0,1180569600
2007-06-01,40.338531494140625,40.34620569461087,40.277126178512255,40.338531494140625,13500,0.586,0,1180656000
2007-06-04,40.37303924560547,40.380716368234495,40.303959781766146,40.37303924560547,21800,0.0,0,1180915200
2007-06-05,40.3768816255819,40.3768816255819,40.31547927856445,40.31547927856445,4500,0.0,0,1181001600
2007-06-06,40.29632766664868,40.31935320265147,40.25027366667566,40.265625,74600,0.0,0,1181088000
2007-06-07,40.19650659488496,40.19650659488496,39.98926818735252,40.077537536621094,12100,0.0,0,1181174400
2007-06-08,39.993110660032336,40.01613617602171,39.88181578614222,39.97008514404297,17800,0.0,0,1181260800
2007-06-11,39.87414169143896,39.93938260555119,39.7590082552698,39.88565444946289,2900,0.0,0,1181520000
2007-06-12,39.824234064863475,39.82807262540387,39.555593386311905,39.6822395324707,67300,0.0,0,1181606400
2007-06-13,39.77052209861816,39.83960157661183,39.47885579416933,39.75133514404297,24600,0.0,0,1181692800
2007-06-14,39.65924808769166,39.78205871582031,39.59017150131908,39.78205871582031,18200,0.0,0,1181779200
2007-06-15,39.720632499189136,39.78971197717589,39.720632499189136,39.77436065673828,13500,0.0,0,1181865600
2007-06-18,39.877988978559344,39.877988978559344,39.68226326543384,39.797393798828125,14600,0.0,0,1182124800
2007-06-19,39.8511104140321,39.8511104140321,39.666900442816576,39.84727478027344,19600,0.0,0,1182211200
2007-06-20,39.8511049820356,39.8511049820356,39.494197845458984,39.494197845458984,16900,0.0,0,1182297600
2007-06-21,39.52874276382258,39.69376578762509,39.52874276382258,39.56711959838867,13900,0.0,0,1182384000
2007-06-22,39.61316486057698,39.66689300276781,39.46732882208973,39.64386749267578,27800,0.0,0,1182470400
2007-06-25,39.643875409787896,39.65922380093831,39.394421598105005,39.41360855102539,29000,0.0,0,1182729600
2007-06-26,39.50574491550531,39.60168853309458,39.41363693448349,39.528770446777344,43600,0.0,0,1182816000
2007-06-27,39.44813447193486,39.45197303221807,39.32916545482756,39.390567779541016,6800,0.0,0,1182902400
2007-06-28,39.35606893298899,39.3906072262346,39.118127732530816,39.18336868286133,9500,0.0,0,1182988800
2007-06-29,39.18333539928179,39.336845626343255,39.07204055786133,39.07204055786133,14600,0.0,0,1183075200
2007-07-02,39.262419150760465,39.48247389614441,39.146602568955345,39.378238677978516,19600,0.603,0,1183334400
2007-07-03,39.3395756293232,39.3395756293232,39.223756271453446,39.30482864379883,11700,0.0,0,1183420800
2007-07-05,39.3203089165835,39.32417035097034,38.98443776021403,39.162025451660156,14600,0.0,0,1183593600
