Date,open,High,Low,Close,Volume,Dividends,Stock Splits,timestamp
2006-09-20,6.333171844482422,6.333171844482422,6.333171844482422,6.333171844482422,0,0.0,0,1158710400
2006-09-21,6.364900588989258,6.364900588989258,6.364900588989258,6.364900588989258,0,0.0,0,1158796800
2006-09-22,6.39663028717041,6.39663028717041,6.39663028717041,6.39663028717041,0,0.0,0,1158883200
2006-09-25,6.415668964385986,6.415668964385986,6.415668964385986,6.415668964385986,0,0.0,0,1159142400
2006-09-26,6.409323215484619,6.409323215484619,6.409323215484619,6.409323215484619,0,0.0,0,1159228800
2006-09-27,6.409323215484619,6.409323215484619,6.409323215484619,6.409323215484619,0,0.0,0,1159315200
2006-09-28,6.402975559234619,6.402975559234619,6.402975559234619,6.402975559234619,0,0.0,0,1159401600
2006-09-29,6.402975559234619,6.402975559234619,6.402975559234619,6.402975559234619,0,0.0,0,1159488000
2006-10-02,6.402975559234619,6.402975559234619,6.402975559234619,6.402975559234619,0,0.0,0,1159747200
2006-10-03,6.390284061431885,6.390284061431885,6.390284061431885,6.390284061431885,0,0.0,0,1159833600
2006-10-04,6.409323215484619,6.409323215484619,6.409323215484619,6.409323215484619,0,0.0,0,1159920000
2006-10-05,6.39663028717041,6.39663028717041,6.39663028717041,6.39663028717041,0,0.0,0,1160006400
2006-10-06,6.358555316925049,6.358555316925049,6.358555316925049,6.358555316925049,0,0.0,0,1160092800
2006-10-09,6.364900588989258,6.364900588989258,6.364900588989258,6.364900588989258,0,0.0,0,1160352000
2006-10-10,6.339517116546631,6.339517116546631,6.339517116546631,6.339517116546631,0,0.0,0,1160438400
2006-10-11,6.314134120941162,6.314134120941162,6.314134120941162,6.314134120941162,0,0.0,0,1160524800
2006-10-12,6.320479869842529,6.320479869842529,6.320479869842529,6.320479869842529,0,0.0,0,1160611200
2006-10-13,6.307786464691162,6.307786464691162,6.307786464691162,6.307786464691162,0,0.0,0,1160697600
