date,timestamp,TotalCashValue,NetDividend,NetLiquidation,UnrealizedPnL,RealizedPnL,GrossPositionValue,AvailableFunds,ExcessLiquidity,BuyingPower,Leverage,EquityWithLoanValue,QQQ position,QQQ marketPrice,QQQ averageCost,QQQ marketValue,QQQ realizedPNL,QQQ unrealizedPNL,QQQ initMarginReq,QQQ maintMarginReq,QQQ costBasis,SPY position,SPY marketPrice,SPY averageCost,SPY marketValue,SPY realizedPNL,SPY unrealizedPNL,SPY initMarginReq,SPY maintMarginReq,SPY costBasis
2022-01-27 18:13:16.557119,1643278396.557119,3871504.03,0.00,7489677.05,-186044.79,0.00,3618173.02,7018164.94,7061029.67,46787766.24,0.48,7489677.05,1339.0,346.17001345,363.9895855,463521.65,0.0,-23860.41,,,,2.0,433.81210325,442.95,867.62,0.0,-18.28,,,
2022-01-27 18:14:01.970644,1643278441.970644,3865412.20,0.00,7488721.36,-187000.49,0.00,3623309.15,7016486.08,7059416.56,46776573.89,0.48,7488721.36,1340.0,346.07998655,363.9769888,463747.18,0.0,-23981.98,,,,3.0,433.7692566,440.22333335,1301.31,0.0,-19.36,,,
2022-01-27 18:14:39.812738,1643278479.812738,3871508.86,0.00,7488671.64,-186917.68,-206.27,3617162.78,7017155.00,7060020.15,46781033.31,0.48,7488671.64,1339.0,346.0700073,363.9769888,463387.74,-18.91,-23977.45,,,,2.0,433.7038574,440.22333335,867.41,-7.57,-13.04,,,
2022-01-27 18:17:17.869385,1643278637.869385,3871508.86,0.00,7489820.91,-185768.41,-206.27,3618312.05,7018304.27,7061169.42,46788695.11,0.48,7489820.91,1339.0,346.1799927,363.9769888,463535.01,-18.91,-23830.18,,,,2.0,433.8218384,440.22333335,867.64,-7.57,-12.8,,,
2022-01-27 18:17:58.057560,1643278678.05756,3865452.80,0.00,7489459.51,-186203.57,-206.27,3624006.71,7017215.16,7060146.46,46781434.39,0.48,7489459.51,1340.0,346.14001465,363.9644612,463827.62,-18.91,-23884.76,,,,3.0,433.82089235,438.43555555,1301.46,-7.57,-13.84,,,
2022-01-27 18:20:29.497626,1643278829.497626,3865452.80,0.00,7489562.41,-186100.67,-206.27,3624109.61,7017318.06,7060249.36,46782120.39,0.48,7489562.41,1340.0,346.1499939,363.9644612,463840.99,-18.91,-23871.39,,,,3.0,433.7658081,438.43555555,1301.3,-7.57,-14.01,,,
2022-01-27 18:21:36.271187,1643278896.271187,3865452.80,0.00,7489562.41,-186100.67,-206.27,3624109.61,7017318.06,7060249.36,46782120.39,0.48,7489562.41,1340.0,346.1499939,363.9644612,463840.99,-18.91,-23871.39,,,,3.0,433.7658081,438.43555555,1301.3,-7.57,-14.01,,,
2022-01-27 18:37:15.663057,1643279835.663057,3859213.77,0.00,7485396.92,-189970.68,-206.27,3626183.15,7012447.60,7055443.00,46749650.69,0.48,7485396.92,1341.0,345.7799988,363.951654,463690.98,-18.91,-24368.19,,,,4.0,433.8397522,437.55166665,1735.36,-7.57,-14.85,,,
2022-01-27 18:37:53.553237,1643279873.553237,3865274.59,0.00,7487266.23,-187917.60,-390.04,3621991.64,7015040.06,7057969.71,46766933.74,0.48,7487266.23,1340.0,345.95999145,363.951654,463586.39,-37.91,-24108.83,,,,3.0,433.98739625,437.55166665,1301.96,-12.15,-10.69,,,
2022-01-27 18:40:31.634390,1643280031.63439,3865274.59,0.00,7488205.82,-186978.01,-390.04,3622931.23,7015979.65,7058909.30,46773197.64,0.48,7488205.82,1340.0,346.0499878,363.951654,463706.98,-37.91,-23988.23,,,,3.0,433.98739625,437.55166665,1301.96,-12.15,-10.69,,,
2022-01-27 18:41:11.753950,1643280071.75395,3859180.94,0.00,7487981.01,-187202.82,-390.04,3628800.07,7015031.70,7058027.09,46766877.97,0.48,7487981.01,1341.0,346.0299988,363.93908005,464026.23,-37.91,-24016.08,,,,4.0,433.99890135,436.92375,1736.0,-12.15,-11.7,,,
2022-01-27 18:41:49.680571,1643280109.680571,3865239.57,0.00,7486705.65,-188297.22,-571.00,3621466.07,7014479.48,7057409.13,46763196.53,0.48,7486705.65,1340.0,345.91000365,363.93908005,463519.4,-57.0,-24158.96,,,,3.0,433.8294983,436.92375,1301.49,-16.29,-9.28,,,
2022-01-27 18:44:27.784005,1643280267.784005,3865239.57,0.00,7486496.39,-188506.47,-571.00,3621256.82,7014270.22,7057199.87,46761801.47,0.48,7486496.39,1340.0,345.89001465,363.93908005,463492.62,-57.0,-24185.75,,,,3.0,433.8050537,436.92375,1301.42,-16.29,-9.36,,,
2022-01-27 18:45:07.857094,1643280307.857094,3859152.93,0.00,7483342.83,-191660.03,-571.00,3624189.90,7010393.52,7053388.91,46735956.77,0.48,7483342.83,1341.0,345.58999635,363.92615755,463436.19,-57.0,-24588.79,,,,4.0,433.5788574,436.3478125,1734.32,-16.29,-11.08,,,
2022-01-27 18:45:45.780461,1643280345.780461,3865207.83,0.00,7484058.98,-190763.77,-751.12,3618851.15,7011832.81,7054762.46,46745552.08,0.48,7484058.98,1340.0,345.66000365,363.92615755,463184.4,-76.33,-24476.65,,,,3.0,433.6196289,436.3478125,1300.86,-20.08,-8.18,,,
2022-01-27 18:48:23.874876,1643280503.874876,3865207.83,0.00,7483850.31,-190972.44,-751.12,3618642.48,7011624.14,7054553.79,46744160.95,0.48,7483850.31,1340.0,345.64001465,363.92615755,463157.62,-76.33,-24503.43,,,,3.0,433.6196289,436.3478125,1300.86,-20.08,-8.18,,,
2022-01-27 18:49:03.946657,1643280543.946657,3859124.85,0.00,7480382.93,-194439.81,-751.12,3621258.08,7007433.62,7050429.01,46716224.12,0.48,7480382.93,1341.0,345.30999755,363.91307315,463060.71,-76.33,-24946.72,,,,4.0,433.3725891,435.8558594,1733.49,-20.08,-9.93,,,
2022-01-27 18:49:41.825951,1643280581.825951,3865172.43,0.00,7478584.38,-196054.86,-934.62,3613411.96,7006358.21,7049287.87,46709054.77,0.48,7478584.38,1340.0,345.14001465,363.91307315,462487.62,-96.14,-25155.9,,,,3.0,433.1717224,435.85585935,1299.52,-23.82,-8.05,,,
2022-01-27 18:52:19.909223,1643280739.909223,3865172.43,0.00,7477850.67,-196788.57,-934.62,3612678.24,7005624.50,7048554.15,46704163.34,0.48,7477850.67,1340.0,345.0700073,363.91307315,462393.81,-96.14,-25249.71,,,,3.0,433.0505371,435.85585935,1299.15,-23.82,-8.42,,,
2022-01-27 18:53:00.169546,1643280780.169546,3859108.61,0.00,7467478.85,-207160.39,-934.62,3608370.24,6994529.54,7037524.93,46630196.90,0.48,7467478.85,1341.0,344.07998655,363.8990515,461411.26,-96.14,-26577.37,,,,4.0,432.19000245,435.18939455,1728.76,-23.82,-12.0,,,
2022-01-27 18:53:38.062776,1643280818.062776,3865141.15,0.00,7467883.35,-206562.66,-1127.86,3602742.19,6995657.18,7038586.83,46637714.51,0.48,7467883.35,1340.0,344.1199951,363.8990515,461120.79,-116.99,-26503.94,,,,3.0,432.2868042,435.18939455,1296.86,-27.78,-8.71,,,
2022-01-27 18:56:16.124068,1643280976.124068,3865141.15,0.00,7468616.64,-205829.36,-1127.86,3603475.49,6996390.47,7039320.12,46642603.14,0.48,7468616.64,1340.0,344.19000245,363.8990515,461214.6,-116.99,-26410.13,,,,3.0,432.39001465,435.18939455,1297.17,-27.78,-8.4,,,
2022-01-27 18:56:56.248018,1643281016.248018,3858339.13,0.00,7461826.21,-211142.13,-1127.65,3603487.08,6988967.95,7031955.07,46593119.69,0.48,7461826.21,1341.0,343.6799927,363.88476435,460874.87,-116.99,-27094.6,,,,4.0,431.86553955,434.6270459,1727.46,-27.78,-11.05,,,
2022-01-27 18:57:34.173896,1643281054.173896,3864078.05,0.00,7460423.12,-211782.90,-1323.43,3596345.07,6988322.73,7031240.94,46588818.18,0.48,7460423.12,1340.0,343.6000061,363.88476435,460424.01,-138.32,-27181.58,,,,3.0,431.8484192,434.6270459,1295.55,-31.59,-8.34,,,
2022-01-27 19:00:12.292133,1643281212.292133,3864016.07,0.00,7459362.24,-212720.72,-1323.41,3595346.17,6987269.42,7030186.95,46581796.15,0.48,7459362.24,1340.0,343.51000975,363.88476435,460303.41,-138.32,-27302.17,,,,3.0,431.76660155,434.6270459,1295.3,-31.59,-8.58,,,
2022-01-27 19:00:52.342147,1643281252.342147,3857915.33,0.00,7465445.32,-206563.89,-1323.39,3607529.99,6992634.11,7035616.95,46617560.74,0.48,7465445.32,1341.0,344.1000061,363.8707787,461438.11,-138.32,-26512.61,,,,4.0,432.3278198,434.3127844,1729.31,-31.59,-7.94,,,
2022-01-27 19:01:30.409666,1643281290.409666,3863869.73,0.00,7463193.01,-208480.25,-1511.37,3599323.29,6991113.84,7034030.13,46607425.59,0.48,7463193.01,1340.0,343.8999939,363.8707787,460825.99,-159.33,-26760.85,,,,3.0,432.22946165,434.3127844,1296.69,-34.72,-6.25,,,
2022-01-27 19:04:08.522986,1643281448.522986,3863907.10,0.00,7462740.71,-209006.76,-1511.38,3598833.61,6990656.97,7033573.68,46604379.81,0.48,7462740.71,1340.0,343.8500061,363.8707787,460759.01,-159.33,-26827.84,,,,3.0,432.11080935,434.3127844,1296.33,-34.72,-6.61,,,
2022-01-27 19:04:48.596868,1643281488.596868,3857944.91,0.00,7472456.77,-199511.92,-1511.43,3614511.86,6999636.47,7042620.13,46664243.11,0.48,7472456.77,1341.0,344.76000975,363.857318,462323.17,-159.33,-25609.49,,,,4.0,432.93032835,434.2220883,1731.72,-34.72,-5.17,,,
2022-01-27 19:05:26.515252,1643281526.515252,3864036.85,0.00,7472643.57,-199249.79,-1685.41,3608606.72,7000540.15,7043458.64,46670267.65,0.48,7472643.57,1340.0,344.769989,363.857318,461991.79,-179.42,-25577.02,,,,3.0,433.0041809,434.2220883,1299.01,-36.96,-3.65,,,
2022-01-27 19:08:04.640193,1643281684.640193,3864036.85,0.00,7475153.49,-196739.87,-1685.41,3611116.64,7003050.07,7045968.56,46687000.46,0.48,7475153.49,1340.0,345.01000975,363.857318,462313.41,-179.42,-25255.39,,,,3.0,433.2069397,434.2220883,1299.62,-36.96,-3.05,,,
2022-01-27 19:08:44.709435,1643281724.709435,3858035.22,0.00,7474444.52,-197596.79,-1685.44,3616409.30,7001609.02,7044594.07,46677393.47,0.48,7474444.52,1341.0,344.9299927,363.84395685,462551.12,-179.42,-25363.63,,,,4.0,433.1144409,434.19906625,1732.46,-36.96,-4.34,,,
2022-01-27 19:09:22.643947,1643281762.643947,3864061.95,0.00,7471470.73,-200368.81,-1862.30,3607408.78,6999359.73,7042278.92,46662398.23,0.48,7471470.73,1340.0,344.6499939,363.84395685,461830.99,-199.66,-25719.91,,,,3.0,432.85998535,434.19906625,1298.58,-39.43,-4.02,,,
2022-01-27 19:12:00.758435,1643281920.758435,3864061.95,0.00,7470947.35,-200892.20,-1862.30,3606885.40,6998836.35,7041755.53,46658909.00,0.48,7470947.35,1340.0,344.6000061,363.84395685,461764.01,-199.66,-25786.89,,,,3.0,432.78997805,434.19906625,1298.37,-39.43,-4.23,,,
2022-01-27 19:12:40.830807,1643281960.830807,3857981.47,0.00,7477414.35,-194425.20,-1862.30,3619432.88,7004580.38,7047565.29,46697202.55,0.48,7477414.35,1341.0,345.2200012,363.8308592,462940.02,-199.66,-24957.16,,,,4.0,433.3097229,434.2367997,1733.24,-39.43,-3.71,,,
2022-01-27 19:13:18.735570,1643281998.73557,3864028.97,0.00,7477396.56,-194274.18,-2031.11,3613367.59,7005285.56,7048204.75,46701903.76,0.48,7477396.56,1340.0,345.2200012,363.8308592,462594.8,-219.31,-24938.55,,,,3.0,433.2598572,434.2367997,1299.78,-41.45,-2.93,,,
2022-01-27 19:15:56.867463,1643282156.867463,3864028.97,0.00,7476141.66,-195529.07,-2031.11,3612112.69,7004030.67,7046949.85,46693537.77,0.48,7476141.66,1340.0,345.1000061,363.8308592,462434.01,-219.31,-25099.34,,,,3.0,433.1551819,434.2367997,1299.47,-41.45,-3.24,,,
2022-01-27 19:16:36.930889,1643282196.930889,3857994.50,0.00,7479570.63,-192198.73,-2031.14,3621576.13,7006730.59,7049716.05,46711537.26,0.48,7479570.63,1341.0,345.42001345,363.8179279,463208.24,-219.31,-24671.6,,,,4.0,433.55059815,434.32759975,1734.2,-41.45,-3.11,,,
2022-01-27 19:17:14.826493,1643282234.826493,3864045.90,0.00,7479659.19,-191944.57,-2196.73,3615613.29,7007542.12,7050461.86,46716947.49,0.48,7479659.19,1340.0,345.4299927,363.8179279,462876.19,-238.75,-24639.83,,,,3.0,433.5777588,434.32759975,1300.73,-43.27,-2.25,,,
2022-01-27 19:19:52.954135,1643282392.954135,3864045.90,0.00,7479133.68,-192470.08,-2196.73,3615087.78,7007016.61,7049936.35,46713444.09,0.48,7479133.68,1340.0,345.3800049,363.8179279,462809.21,-238.75,-24706.82,,,,3.0,433.41711425,434.32759975,1300.25,-43.27,-2.73,,,
2022-01-27 19:20:33.031099,1643282433.031099,3858266.88,0.00,7474988.20,-197206.36,-2196.90,3616721.32,7002111.74,7045100.51,46680744.94,0.48,7474988.20,1341.0,344.9299927,363.80458865,462551.12,-238.75,-25310.83,,,,4.0,433.07455445,434.2781998,1732.3,-43.27,-4.81,,,
2022-01-27 19:21:10.980673,1643282470.980673,3864350.43,0.00,7476092.48,-196005.47,-2367.74,3611742.05,7003934.49,7046857.94,46692896.58,0.48,7476092.48,1340.0,345.0299988,363.80458865,462340.2,-258.54,-25157.95,,,,3.0,433.1799927,434.2781998,1299.54,-45.41,-3.29,,,
2022-01-27 19:23:49.055109,1643282629.055109,3864350.43,0.00,7475674.73,-196423.22,-2367.74,3611324.30,7003516.74,7046440.19,46690111.59,0.48,7475674.73,1340.0,344.98999025,363.80458865,462286.59,-258.54,-25211.56,,,,3.0,433.17504885,434.2781998,1299.53,-45.41,-3.31,,,
2022-01-27 19:24:29.135146,1643282669.135146,3858496.26,0.00,7475357.12,-197183.68,-2367.87,3616860.86,7002448.79,7045440.46,46682991.95,0.48,7475357.12,1341.0,344.92001345,363.7912892,462537.74,-258.54,-25306.38,,,,4.0,433.07611085,434.23864985,1732.3,-45.41,-4.65,,,
2022-01-27 19:25:07.042687,1643282707.042687,3864545.41,0.00,7478690.85,-193682.12,-2535.71,3614145.44,7006505.60,7049431.53,46710037.35,0.48,7478690.85,1340.0,345.23999025,363.7912892,462621.59,-278.09,-24858.74,,,,3.0,433.2986145,434.23864985,1299.9,-47.4,-2.82,,,
2022-01-27 19:27:45.148984,1643282865.148984,3864545.41,0.00,7479318.61,-193054.36,-2535.71,3614773.19,7007133.36,7050059.29,46714222.41,0.48,7479318.61,1340.0,345.2999878,363.7912892,462701.98,-278.09,-24778.34,,,,3.0,433.35998535,434.23864985,1300.08,-47.4,-2.64,,,
2022-01-27 19:28:25.248563,1643282905.248563,3858432.87,0.00,7483857.45,-188466.68,-2535.69,3625424.58,7010952.13,7053943.52,46739680.88,0.48,7483857.45,1341.0,345.73999025,363.77855145,463637.33,-278.09,-24189.71,,,,4.0,433.7350464,434.3689874,1734.94,-47.4,-2.54,,,
2022-01-27 19:29:03.162916,1643282943.162916,3864328.06,0.00,7483738.83,-188103.68,-2696.93,3619410.77,7011576.30,7054500.17,46743842.00,0.48,7483738.83,1340.0,345.76000975,363.77855145,463318.41,-297.13,-24144.85,,,,3.0,433.7647705,434.3689874,1301.29,-49.07,-1.81,,,
2022-01-27 19:31:41.237043,1643283101.237043,3864328.06,0.00,7485725.55,-186116.95,-2696.93,3621397.49,7013563.02,7056486.89,46757086.83,0.48,7485725.55,1340.0,345.9500122,363.77855145,463573.02,-297.13,-23890.24,,,,3.0,433.90823365,434.3689874,1301.72,-49.07,-1.38,,,
2022-01-27 19:32:21.325592,1643283141.325592,3858232.97,0.00,7487905.66,-183936.84,-2696.93,3629672.69,7015020.09,7058009.68,46766800.58,0.48,7487905.66,1341.0,346.16000365,363.7661961,464200.56,-297.13,-23609.9,,,,4.0,434.11361695,434.57924055,1736.45,-49.07,-1.86,,,
2022-01-27 19:32:59.218556,1643283179.218556,3864296.71,0.00,7488415.33,-183271.77,-2852.34,3624118.61,7016252.80,7059176.66,46775018.66,0.48,7488415.33,1340.0,346.20999145,363.7661961,463921.39,-315.72,-23525.31,,,,3.0,434.2200012,434.57924055,1302.66,-50.43,-1.08,,,
2022-01-27 19:35:37.474734,1643283337.474734,3864296.71,0.00,7487683.42,-184003.68,-2852.34,3623386.70,7015520.89,7058444.75,46770139.25,0.48,7487683.42,1340.0,346.14001465,363.7661961,463827.62,-315.72,-23619.08,,,,3.0,434.15811155,434.57924055,1302.47,-50.43,-1.26,,,
2022-01-27 19:36:17.512973,1643283377.512973,3858227.59,0.00,7487401.25,-184335.16,-2852.36,3629173.66,7014512.63,7057502.51,46763417.55,0.48,7487401.25,1341.0,346.10998535,363.75381265,464133.49,-315.72,-23660.37,,,,4.0,434.11868285,434.7119304,1736.47,-50.43,-2.37,,,
2022-01-27 19:36:55.448005,1643283415.448005,3864288.49,0.00,7486861.50,-184715.67,-3011.59,3622573.02,7014695.94,7057620.08,46764639.60,0.48,7486861.50,1340.0,346.05999755,363.75381265,463720.4,-334.51,-23709.71,,,,3.0,434.08547975,434.7119304,1302.26,-52.08,-1.88,,,
2022-01-27 19:39:33.588837,1643283573.588837,3864288.49,0.00,7486863.01,-184714.16,-3011.59,3622574.52,7014697.45,7057621.59,46764649.65,0.48,7486863.01,1340.0,346.05999755,363.75381265,463720.4,-334.51,-23709.71,,,,3.0,434.1499939,434.7119304,1302.45,-52.08,-1.69,,,
2022-01-27 19:40:13.677479,1643283613.677479,3858219.50,0.00,7478291.69,-193309.91,-3011.60,3620072.18,7005401.56,7048391.58,46702677.10,0.48,7478291.69,1341.0,345.23999025,363.74073,462966.83,-334.51,-24809.49,,,,4.0,433.32998655,434.6414478,1733.32,-52.08,-5.25,,,
2022-01-27 19:40:51.612816,1643283651.612816,3864268.66,0.00,7478589.65,-192841.60,-3181.94,3614320.99,7006422.58,7049346.86,46709483.89,0.48,7478589.65,1340.0,345.269989,363.74073,462661.79,-354.04,-24750.79,,,,3.0,433.3648987,434.6414478,1300.09,-54.42,-3.83,,,
2022-01-27 19:43:29.722842,1643283809.722842,3864268.66,0.00,7478799.79,-192631.46,-3181.94,3614531.13,7006632.72,7049557.00,46710884.81,0.48,7478799.79,1340.0,345.29000855,363.74073,462688.61,-354.04,-24723.97,,,,3.0,433.41445925,434.6414478,1300.24,-54.42,-3.68,,,
2022-01-27 19:44:09.810404,1643283849.810404,3858183.40,0.00,7480666.52,-190764.73,-3181.94,3622483.12,7007776.40,7050766.41,46718509.34,0.48,7480666.52,1341.0,345.4700012,363.7278734,463275.27,-354.04,-24483.81,,,,4.0,433.5904236,434.64358585,1734.36,-54.42,-4.21,,,
2022-01-27 19:44:47.721100,1643283887.7211,3864234.43,0.00,7480123.44,-191139.42,-3350.33,3615889.01,7007956.37,7050880.65,46719709.16,0.48,7480123.44,1340.0,345.42001345,363.7278734,462862.82,-373.42,-24532.53,,,,3.0,433.4484253,434.64358585,1300.35,-56.65,-3.59,,,
2022-01-27 19:47:25.856548,1643284045.856548,3864234.43,0.00,7480124.51,-191138.35,-3350.33,3615890.09,7007957.45,7050881.73,46719716.32,0.48,7480124.51,1340.0,345.42001345,363.7278734,462862.82,-373.42,-24532.53,,,,3.0,433.4944153,434.64358585,1300.48,-56.65,-3.45,,,
2022-01-27 19:48:05.946997,1643284085.946997,3858152.52,0.00,7478122.83,-193140.03,-3350.33,3619970.31,7005232.71,7048222.72,46701551.43,0.48,7478122.83,1341.0,345.230011,363.71485485,462953.44,-373.42,-24788.18,,,,4.0,433.4064026,434.5951894,1733.63,-56.65,-4.76,,,
2022-01-27 19:48:43.888951,1643284123.888951,3864206.51,0.00,7481144.08,-189953.83,-3515.28,3616937.58,7008977.02,7051901.30,46726513.46,0.48,7481144.08,1340.0,345.519989,363.71485485,462996.79,-392.66,-24381.12,,,,3.0,433.66000365,434.5951894,1300.98,-58.59,-2.81,,,
2022-01-27 19:51:21.975228,1643284281.975228,3864206.51,0.00,7480830.70,-190267.21,-3515.28,3616624.20,7008663.63,7051587.91,46724424.23,0.48,7480830.70,1340.0,345.48999025,363.71485485,462956.59,-392.66,-24421.32,,,,3.0,433.6499939,434.5951894,1300.95,-58.59,-2.84,,,
2022-01-27 19:52:02.045503,1643284322.045503,3858114.00,0.00,7485103.70,-185994.21,-3515.28,3626989.70,7012213.58,7055203.59,46748090.53,0.48,7485103.70,1341.0,345.8999939,363.70237545,463851.89,-392.66,-23872.99,,,,4.0,434.05999755,434.72139205,1736.24,-58.59,-2.65,,,
2022-01-27 19:52:39.976631,1643284359.976631,3864176.09,0.00,7486866.63,-184073.54,-3673.02,3622690.54,7014699.57,7057623.85,46764663.79,0.48,7486866.63,1340.0,346.0700073,363.70237545,463733.81,-411.33,-23627.37,,,,3.0,434.1499939,434.72139205,1302.45,-60.16,-1.71,,,
2022-01-27 19:55:18.080954,1643284518.080954,3864176.09,0.00,7488121.68,-182818.50,-3673.02,3623945.59,7015954.61,7058878.89,46773030.74,0.48,7488121.68,1340.0,346.19000245,363.70237545,463894.6,-411.33,-23466.58,,,,3.0,434.25445555,434.72139205,1302.76,-60.16,-1.4,,,
2022-01-27 19:55:58.209898,1643284558.209898,3857851.81,0.00,7483671.33,-186801.18,-3672.79,3625819.53,7010810.04,7053797.43,46738733.62,0.48,7483671.33,1341.0,345.80999755,363.68979355,463731.21,-411.33,-23976.81,,,,4.0,433.77267455,434.74354405,1735.09,-60.16,-3.88,,,
2022-01-27 19:56:36.133075,1643284596.133075,3863908.38,0.00,7483968.39,-186341.19,-3835.73,3620060.00,7011830.11,7054751.77,46745534.04,0.48,7483968.39,1340.0,345.83999635,363.68979355,463425.6,-430.25,-23918.73,,,,3.0,433.7736206,434.74354405,1301.32,-62.16,-2.91,,,
2022-01-27 19:59:14.241755,1643284754.241755,3863908.38,0.00,7483550.80,-186758.77,-3835.73,3619642.42,7011412.52,7054334.18,46742750.15,0.48,7483550.80,1340.0,345.7999878,363.68979355,463371.98,-430.25,-23972.34,,,,3.0,433.7736206,434.74354405,1301.32,-62.16,-2.91,,,
2022-01-27 19:59:54.352226,1643284794.352226,3857820.04,0.00,7492030.60,-178303.86,-3835.75,3634210.56,7019167.78,7062155.31,46794451.85,0.49,7492030.60,1341.0,346.60998535,363.67784735,464803.99,-430.25,-22888.0,,,,4.0,434.49902345,434.940158,1738.0,-62.16,-1.76,,,
2022-01-27 20:00:32.299661,1643284832.299661,3863925.54,0.00,7492608.07,-177647.49,-3988.40,3628682.53,7020463.72,7063385.94,46803091.48,0.48,7492608.07,1340.0,346.66000365,363.67784735,464524.4,-448.32,-22803.91,,,,3.0,434.4814148,434.94015805,1303.44,-63.68,-1.38,,,
2022-01-27 20:03:10.418879,1643284990.418879,3863937.84,0.00,7491480.36,-178799.61,-3988.41,3627542.53,7019334.51,7062256.86,46795563.41,0.48,7491480.36,1340.0,346.5499878,363.67784735,464376.98,-448.32,-22951.33,,,,3.0,434.34539795,434.94015805,1303.04,-63.68,-1.78,,,
2022-01-27 20:03:50.693045,1643285030.693045,3858174.93,0.00,7490544.67,-180400.14,-3988.76,3632369.74,7017634.81,7060626.61,46784232.06,0.48,7490544.67,1341.0,346.3999939,363.66574605,464522.39,-448.32,-23153.37,,,,4.0,434.22473145,435.0251185,1736.9,-63.68,-3.2,,,
2022-01-27 20:04:28.577970,1643285068.57797,3864475.03,0.00,7490254.01,-181000.80,-4146.65,3625778.98,7018038.45,7060967.14,46786923.00,0.48,7490254.01,1340.0,346.32998655,363.66574605,464082.18,-466.73,-23229.92,,,,3.0,434.24432375,435.0251185,1302.73,-65.51,-2.34,,,
2022-01-27 20:07:06.701016,1643285226.701016,3864437.90,0.00,7490810.02,-180371.08,-4146.61,3626372.12,7018598.99,7061527.27,46790659.94,0.48,7490810.02,1340.0,346.39001465,363.66574605,464162.62,-466.73,-23149.48,,,,3.0,434.2999878,435.0251185,1302.9,-65.51,-2.18,,,
2022-01-27 20:07:46.816480,1643285266.81648,3858305.49,0.00,7488940.69,-182166.22,-4146.57,3630635.20,7016011.12,7059004.71,46773407.44,0.48,7488940.69,1341.0,346.2199707,363.6535121,464280.98,-466.73,-23378.38,,,,4.0,434.05895995,435.0388389,1736.24,-65.51,-3.92,,,
2022-01-27 20:08:24.740948,1643285304.740948,3864390.58,0.00,7487400.45,-183593.59,-4308.78,3623009.87,7015190.95,7058119.09,46767939.69,0.48,7487400.45,1340.0,346.0700073,363.6535121,463733.81,-485.36,-23561.9,,,,3.0,433.88461305,435.0388389,1301.65,-67.7,-3.46,,,
2022-01-27 20:11:02.917191,1643285462.917191,3864390.58,0.00,7488236.78,-182757.26,-4308.78,3623846.20,7016027.28,7058955.42,46773515.23,0.48,7488236.78,1340.0,346.1499939,363.6535121,463840.99,-485.36,-23454.71,,,,3.0,433.94000245,435.0388389,1301.82,-67.7,-3.3,,,
2022-01-27 20:11:42.974735,1643285502.974735,3858271.00,0.00,7496986.28,-173983.34,-4308.76,3638715.29,7024055.18,7067048.91,46827034.50,0.49,7496986.28,1341.0,346.98999025,363.64188385,465313.58,-485.36,-22330.19,,,,4.0,434.81503295,435.24162915,1739.26,-67.7,-1.71,,,
2022-01-27 20:12:20.861170,1643285540.86117,3864333.93,0.00,7497574.30,-173221.96,-4457.23,3633240.37,7025367.84,7068295.70,46835785.61,0.48,7497574.30,1340.0,347.0499878,363.64188385,465046.98,-503.0,-22233.14,,,,3.0,434.87506105,435.24162915,1304.63,-69.12,-1.1,,,
2022-01-27 20:14:58.977153,1643285698.977153,3864296.79,0.00,7497712.30,-173010.25,-4457.18,3633415.50,7025510.38,7068437.83,46836735.86,0.48,7497712.30,1340.0,347.0700073,363.64188385,465073.81,-503.0,-22206.31,,,,3.0,434.92001345,435.24162915,1304.76,-69.12,-0.96,,,
2022-01-27 20:15:39.041387,1643285739.041387,3857950.49,0.00,7498394.41,-171860.53,-4456.91,3640443.91,7025498.21,7068488.77,46836654.72,0.49,7498394.41,1341.0,347.1799927,363.6303537,465568.37,-503.0,-22059.93,,,,4.0,435.21029665,435.4887219,1740.84,-69.12,-1.11,,,
2022-01-27 20:16:16.981306,1643285776.981306,3864025.12,0.00,7495967.11,-174137.14,-4607.60,3631941.99,7023793.97,7066718.80,46825293.16,0.48,7495967.11,1340.0,346.9500122,363.6303537,464913.02,-520.73,-22351.66,,,,3.0,434.94558715,435.48872185,1304.84,-70.73,-1.63,,,
2022-01-27 20:18:55.088042,1643285935.088042,3864025.12,0.00,7494396.95,-175707.30,-4607.60,3630371.83,7022223.82,7065148.65,46814825.43,0.48,7494396.95,1340.0,346.7999878,363.6303537,464711.98,-520.73,-22552.69,,,,3.0,434.7714844,435.48872185,1304.31,-70.73,-2.15,,,
2022-01-27 20:19:35.152933,1643285975.152933,3857720.42,0.00,7488422.22,-181263.72,-4607.35,3630701.79,7015551.81,7058540.03,46770345.40,0.48,7488422.22,1341.0,346.269989,363.6181685,464348.06,-520.73,-23263.91,,,,4.0,434.00457765,435.3690414,1736.02,-70.73,-5.46,,,
2022-01-27 20:20:13.098411,1643286013.098411,3863782.18,0.00,7487987.91,-181535.83,-4769.54,3624205.73,7015840.53,7058763.02,46772270.20,0.48,7487987.91,1340.0,346.230011,363.6181685,463948.21,-539.16,-23300.13,,,,3.0,433.980011,435.3690414,1301.94,-73.12,-4.17,,,
2022-01-27 20:22:51.215918,1643286171.215918,3863782.18,0.00,7488406.03,-181117.70,-4769.54,3624623.85,7016258.65,7059181.14,46775057.67,0.48,7488406.03,1340.0,346.269989,363.6181685,464001.79,-539.16,-23246.56,,,,3.0,434.01498415,435.3690414,1302.04,-73.12,-4.06,,,
